value,yago-4,yago-4.5.0.2,relative_change
nodes/http://yago-knowledge.org/resource/Mercosur/entropy_weighted,0.176423,0.190555,0.080102
nodes/http://yago-knowledge.org/resource/Philip_II_of_Spain/entropy_weighted,0.171176,0.184321,0.076791
nodes/http://yago-knowledge.org/resource/Evelyn_Hartnick-Geismeier_Q1381751/entropy_weighted,0.162373,0.150000,-0.076201
nodes/http://yago-knowledge.org/resource/East_Germany/rank_weighted,80.000000,86.000000,0.075000
nodes/http://yago-knowledge.org/resource/Quartet_on_the_Middle_East/entropy_weighted,0.156196,0.167905,0.074968
nodes/http://yago-knowledge.org/resource/Silwood_Park/unweighted,0.189779,0.175798,-0.073668
nodes/http://yago-knowledge.org/resource/Liselotte_Welskopf-Henrich/unweighted,0.161066,0.150000,-0.068704
nodes/http://yago-knowledge.org/resource/Heidelberg_Academy_of_Sciences_and_Humanities/entropy_weighted,0.154000,0.164494,0.068140
nodes/http://yago-knowledge.org/resource/Philip_II_of_Spain/unweighted,0.183681,0.196112,0.067678
nodes/http://yago-knowledge.org/resource/National_Prize_of_the_German_Democratic_Republic/entropy_weighted,0.152809,0.162839,0.065638
nodes/http://yago-knowledge.org/resource/Ulrich_Sinn/entropy_weighted,0.161331,0.171765,0.064675
nodes/http://yago-knowledge.org/resource/Walchwil/entropy_weighted,0.242960,0.228196,-0.060766
nodes/http://yago-knowledge.org/resource/Karlsruhe_Institute_of_Technology/entropy_weighted,0.154130,0.163280,0.059368
nodes/http://yago-knowledge.org/resource/Garmisch-Partenkirchen/entropy_weighted,0.272442,0.288333,0.058329
nodes/http://yago-knowledge.org/resource/Denis_William_Brogan/unweighted,0.172699,0.162659,-0.058136
nodes/http://yago-knowledge.org/resource/Thomas_Merton_Award/entropy_weighted,0.161142,0.170376,0.057308
nodes/http://yago-knowledge.org/resource/Heda_Segvic_Q28099613/entropy_weighted,0.171133,0.180921,0.057198
nodes/http://yago-knowledge.org/resource/Imperial_College_London/entropy_weighted,0.236848,0.250308,0.056830
nodes/http://yago-knowledge.org/resource/Olwen_Brogan/unweighted,0.173582,0.163826,-0.056206
nodes/http://yago-knowledge.org/resource/Walter-Herwig_Schuchhardt/unweighted,0.158903,0.150000,-0.056027
nodes/http://yago-knowledge.org/resource/Wrocław/entropy_weighted,0.256053,0.270072,0.054751
nodes/http://yago-knowledge.org/resource/Liselotte_Welskopf-Henrich/entropy_weighted,0.158417,0.150000,-0.053131
nodes/http://yago-knowledge.org/resource/Committee_for_the_Coordination_of_Statistical_Activities/rank_shift,-38.000000,-36.000000,0.052632
nodes/http://yago-knowledge.org/resource/Erotic_Film_Awards_Q15144094/unweighted,0.159808,0.168214,0.052604
nodes/http://yago-knowledge.org/resource/List_of_members_of_the_AVN_Hall_of_Fame/unweighted,0.159808,0.168214,0.052604
nodes/http://yago-knowledge.org/resource/List_of_members_of_the_XRCO_Hall_of_Fame/unweighted,0.159808,0.168214,0.052604
nodes/http://yago-knowledge.org/resource/Zug/entropy_weighted,0.242960,0.230230,-0.052395
nodes/http://yago-knowledge.org/resource/Cominform/entropy_weighted,0.175665,0.184730,0.051601
nodes/http://yago-knowledge.org/resource/German_Archaeological_Institute/entropy_weighted,0.355198,0.373508,0.051549
nodes/http://yago-knowledge.org/resource/Silwood_Park/entropy_weighted,0.170097,0.161479,-0.050669
nodes/http://yago-knowledge.org/resource/International_Monetary_Fund/rank_weighted,384.000000,403.000000,0.049479
nodes/http://yago-knowledge.org/resource/Walter-Herwig_Schuchhardt/entropy_weighted,0.157626,0.150000,-0.048379
nodes/http://yago-knowledge.org/resource/International_Alliance_of_Research_Universities/entropy_weighted,0.170388,0.178521,0.047736
nodes/http://yago-knowledge.org/resource/Cambridge/entropy_weighted,0.792585,0.829812,0.046970
nodes/http://yago-knowledge.org/resource/Wimpole_Street/unweighted,0.157896,0.165213,0.046342
nodes/http://yago-knowledge.org/resource/Repton_School/unweighted,0.161350,0.168752,0.045875
nodes/http://yago-knowledge.org/resource/Ulrich_Sinn/unweighted,0.164946,0.172403,0.045214
nodes/http://yago-knowledge.org/resource/Raymond_Geuss/entropy_weighted,0.163966,0.171377,0.045195
nodes/http://yago-knowledge.org/resource/International_Fund_for_Agricultural_Development/rank_shift,-155.000000,-148.000000,0.045161
nodes/http://yago-knowledge.org/resource/Karl_Liebknecht/entropy_weighted,0.183022,0.174806,-0.044890
nodes/http://yago-knowledge.org/resource/Rosa_Luxemburg/entropy_weighted,0.183022,0.174806,-0.044890
nodes/http://yago-knowledge.org/resource/Blandford_Forum/entropy_weighted,0.168862,0.176341,0.044291
nodes/http://yago-knowledge.org/resource/Rome/entropy_weighted,2.244967,2.145792,-0.044176
nodes/http://yago-knowledge.org/resource/Jan-Pieter_Nitzsche_Q81621153/entropy_weighted,0.157448,0.164167,0.042675
predicate_weights/http://schema.org/location,0.618909,0.593454,-0.041129
nodes/http://yago-knowledge.org/resource/Union_of_German_Academies_of_Sciences_and_Humanities/unweighted,0.172257,0.179264,0.040677
nodes/http://yago-knowledge.org/resource/Baden-Württemberg/entropy_weighted,0.311921,0.299648,-0.039346
nodes/http://yago-knowledge.org/resource/Hugh_Brogan/entropy_weighted,0.169760,0.176423,0.039250
nodes/http://yago-knowledge.org/resource/Union_of_German_Academies_of_Sciences_and_Humanities/entropy_weighted,0.162376,0.168681,0.038835
nodes/http://yago-knowledge.org/resource/International_Labour_Organization/rank_shift,-155.000000,-149.000000,0.038710
nodes/http://yago-knowledge.org/resource/Philip_II_of_France/entropy_weighted,0.193220,0.200637,0.038387
nodes/http://yago-knowledge.org/resource/Thomas_Merton_Award/unweighted,0.235781,0.244715,0.037895
nodes/http://yago-knowledge.org/resource/Munich/rank_weighted,53.000000,51.000000,-0.037736
nodes/http://yago-knowledge.org/resource/Wimpole_Street/entropy_weighted,0.154683,0.160455,0.037320
nodes/http://yago-knowledge.org/resource/Repton_School/entropy_weighted,0.155683,0.161374,0.036558
nodes/http://yago-knowledge.org/resource/Edward_VII/unweighted,0.169889,0.175798,0.034780
nodes/http://yago-knowledge.org/resource/Oak_Ridge_Associated_Universities/unweighted,0.169889,0.175798,0.034780
nodes/http://yago-knowledge.org/resource/Hochschule_für_Grafik_und_Buchkunst_Leipzig/unweighted,0.158765,0.164167,0.034021
nodes/http://yago-knowledge.org/resource/Jan-Pieter_Nitzsche_Q81621153/unweighted,0.158765,0.164167,0.034021
nodes/http://yago-knowledge.org/resource/Weißensee_Academy_of_Art_Berlin/unweighted,0.158765,0.164167,0.034021
nodes/http://yago-knowledge.org/resource/Erotic_Film_Awards_Q15144094/entropy_weighted,0.154502,0.159577,0.032848
nodes/http://yago-knowledge.org/resource/List_of_members_of_the_AVN_Hall_of_Fame/entropy_weighted,0.154502,0.159577,0.032848
nodes/http://yago-knowledge.org/resource/List_of_members_of_the_XRCO_Hall_of_Fame/entropy_weighted,0.154502,0.159577,0.032848
nodes/http://yago-knowledge.org/resource/Denis_William_Brogan/entropy_weighted,0.167691,0.162288,-0.032223
nodes/http://yago-knowledge.org/resource/Ruth_Padel/entropy_weighted,0.155840,0.160672,0.031010
nodes/http://yago-knowledge.org/resource/Admiralspalast/entropy_weighted,0.169786,0.164525,-0.030991
nodes/http://yago-knowledge.org/resource/Edward_VII/entropy_weighted,0.159998,0.164853,0.030346
nodes/http://yago-knowledge.org/resource/Olwen_Brogan/entropy_weighted,0.168359,0.163423,-0.029323
nodes/http://yago-knowledge.org/resource/Basshunter/entropy_weighted,0.207112,0.212910,0.027998
nodes/http://yago-knowledge.org/resource/Hochschule_für_Grafik_und_Buchkunst_Leipzig/entropy_weighted,0.154416,0.158596,0.027069
nodes/http://yago-knowledge.org/resource/Weißensee_Academy_of_Art_Berlin/entropy_weighted,0.154416,0.158596,0.027069
nodes/http://yago-knowledge.org/resource/Aberdeenshire/unweighted,0.158500,0.162750,0.026814
nodes/http://yago-knowledge.org/resource/University_of_Douai/unweighted,0.158500,0.162750,0.026814
nodes/http://yago-knowledge.org/resource/Saxony/entropy_weighted,0.544212,0.558691,0.026605
nodes/http://yago-knowledge.org/resource/Oak_Ridge_Associated_Universities/entropy_weighted,0.158785,0.162921,0.026053
nodes/http://yago-knowledge.org/resource/Tarnobrzeg/entropy_weighted,0.255158,0.261632,0.025372
nodes/http://yago-knowledge.org/resource/University_of_Amsterdam/unweighted,0.156711,0.160625,0.024979
nodes/http://yago-knowledge.org/resource/Informationsdienst_Wissenschaft/rank_weighted,125.000000,122.000000,-0.024000
nodes/http://yago-knowledge.org/resource/Aberdeenshire/entropy_weighted,0.155108,0.158785,0.023704
nodes/http://yago-knowledge.org/resource/University_of_Douai/entropy_weighted,0.154352,0.157737,0.021929
nodes/http://yago-knowledge.org/resource/Elfriede_Knauer/entropy_weighted,0.156005,0.159381,0.021637
nodes/http://yago-knowledge.org/resource/Bryanston_School/unweighted,0.157912,0.161077,0.020043
nodes/http://yago-knowledge.org/resource/Ruth_Padel/unweighted,0.157912,0.161077,0.020043
nodes/http://yago-knowledge.org/resource/Hanover_Region/entropy_weighted,0.363826,0.371100,0.019994
nodes/http://yago-knowledge.org/resource/Heda_Segvic_Q28099613/unweighted,0.178428,0.181974,0.019875
nodes/http://yago-knowledge.org/resource/University_of_Amsterdam/entropy_weighted,0.153436,0.156447,0.019627
nodes/http://yago-knowledge.org/resource/Erik_Amburger_Q110972/entropy_weighted,0.155603,0.158507,0.018664
nodes/http://yago-knowledge.org/resource/Raymond_Geuss/unweighted,0.168958,0.172097,0.018578
nodes/http://yago-knowledge.org/resource/Bryanston_School/entropy_weighted,0.153893,0.156655,0.017953
nodes/http://yago-knowledge.org/resource/Informationsdienst_Wissenschaft/entropy_weighted,0.647944,0.659013,0.017084
nodes/http://yago-knowledge.org/resource/Hugh_Brogan/unweighted,0.173582,0.176485,0.016723
nodes/http://yago-knowledge.org/resource/Georg_Nicolaus_Knauer/entropy_weighted,0.156366,0.158788,0.015491
nodes/http://yago-knowledge.org/resource/Glasgow/entropy_weighted,0.157138,0.159504,0.015058
nodes/http://yago-knowledge.org/resource/Marlborough_College/unweighted,0.157500,0.159808,0.014652
nodes/http://yago-knowledge.org/resource/Marlborough_College/entropy_weighted,0.153840,0.155951,0.013725
nodes/http://yago-knowledge.org/resource/Holyhead/entropy_weighted,0.156615,0.158701,0.013316
nodes/http://yago-knowledge.org/resource/Thomas_Merton_Award/rank_shift,-307.000000,-303.000000,0.013029
nodes/http://yago-knowledge.org/resource/Quito_Canton/unweighted,0.405439,0.400841,-0.011342
nodes/http://yago-knowledge.org/resource/Elfriede_Knauer/unweighted,0.157919,0.159656,0.010999
nodes/http://yago-knowledge.org/resource/Rome_Prize/unweighted,0.157919,0.159656,0.010999
nodes/http://yago-knowledge.org/resource/Friederike_Sinn_Q20871698/entropy_weighted,0.156196,0.157892,0.010862
nodes/http://yago-knowledge.org/resource/Australian_Academy_of_the_Humanities/entropy_weighted,0.153444,0.155010,0.010208
nodes/http://yago-knowledge.org/resource/Glasgow/unweighted,0.162233,0.163826,0.009820
nodes/http://yago-knowledge.org/resource/Rome_Prize/entropy_weighted,0.153588,0.155069,0.009639
nodes/http://yago-knowledge.org/resource/Australian_Academy_of_the_Humanities/unweighted,0.156071,0.157500,0.009153
nodes/http://yago-knowledge.org/resource/Kenyon_Medal/unweighted,0.156071,0.157500,0.009153
nodes/http://yago-knowledge.org/resource/Holyhead/unweighted,0.161350,0.162659,0.008117
nodes/http://yago-knowledge.org/resource/Jocelyn_Bell_Burnell_Medal_and_Prize/unweighted,0.159783,0.158500,-0.008028
nodes/http://yago-knowledge.org/resource/Julia_Higgins_Medal_Q65008324/unweighted,0.159783,0.158500,-0.008028
nodes/http://yago-knowledge.org/resource/Robin_Perrin_Award_Q56692352/unweighted,0.159783,0.158500,-0.008028
nodes/http://yago-knowledge.org/resource/Goethe_University_Frankfurt/entropy_weighted,0.154243,0.155480,0.008021
nodes/http://yago-knowledge.org/resource/Kenyon_Medal/entropy_weighted,0.152787,0.153943,0.007570
nodes/http://yago-knowledge.org/resource/Erik_Amburger_Q110972/unweighted,0.157607,0.158765,0.007349
nodes/http://yago-knowledge.org/resource/Philip_II_of_France/unweighted,0.209334,0.210734,0.006689
nodes/http://yago-knowledge.org/resource/Kommunale_Informationsverarbeitung_Baden-Franken_Q1780328/entropy_weighted,0.211294,0.210173,-0.005304
nodes/http://yago-knowledge.org/resource/Johanneum_Lüneburg_Q1698887/entropy_weighted,0.154130,0.154922,0.005138
nodes/http://yago-knowledge.org/resource/Bad_Bevensen/entropy_weighted,0.154848,0.155589,0.004785
nodes/http://yago-knowledge.org/resource/German_Archaeological_Institute/unweighted,0.530456,0.532836,0.004487
nodes/http://yago-knowledge.org/resource/Schiller_School_Q15127420/entropy_weighted,0.153610,0.154298,0.004478
nodes/http://yago-knowledge.org/resource/Georg_Nicolaus_Knauer/unweighted,0.158389,0.159047,0.004153
nodes/http://yago-knowledge.org/resource/Goethe_University_Frankfurt/unweighted,0.158389,0.159047,0.004153
nodes/http://yago-knowledge.org/resource/Dresden/unweighted,0.528553,0.526491,-0.003901
nodes/http://yago-knowledge.org/resource/Gold_Medal_Award_for_Distinguished_Archaeological_Achievement/entropy_weighted,0.153598,0.154190,0.003850
nodes/http://yago-knowledge.org/resource/Baden-Württemberg/unweighted,0.591420,0.589399,-0.003419
nodes/http://yago-knowledge.org/resource/Söndrum_Q18227824/unweighted,0.159029,0.159296,0.001679
nodes/http://yago-knowledge.org/resource/Bad_Bevensen/unweighted,0.158247,0.158141,-0.000670
nodes/http://yago-knowledge.org/resource/Friederike_Sinn_Q20871698/unweighted,0.158247,0.158141,-0.000670
nodes/http://yago-knowledge.org/resource/Johanneum_Lüneburg_Q1698887/unweighted,0.158247,0.158141,-0.000670
nodes/http://yago-knowledge.org/resource/Gold_Medal_Award_for_Distinguished_Archaeological_Achievement/unweighted,0.158058,0.157969,-0.000566
nodes/http://yago-knowledge.org/resource/Söndrum_Q18227824/entropy_weighted,0.154345,0.154427,0.000528
nodes/http://yago-knowledge.org/resource/Jocelyn_Bell_Burnell_Medal_and_Prize/entropy_weighted,0.154404,0.154469,0.000422
nodes/http://yago-knowledge.org/resource/Julia_Higgins_Medal_Q65008324/entropy_weighted,0.154404,0.154469,0.000422
nodes/http://yago-knowledge.org/resource/Robin_Perrin_Award_Q56692352/entropy_weighted,0.154404,0.154469,0.000422
predicate_weights/http://schema.org/nationality,0.260996,0.260950,-0.000177
nodes/http://yago-knowledge.org/resource/Schiller_School_Q15127420/unweighted,0.157109,0.157083,-0.000162
convergence/damping,0.850000,0.850000,0.000000
convergence/max_iterations,100.000000,100.000000,0.000000
convergence/tolerance,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Arthur_Dale_Trendall/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Arthur_Dale_Trendall/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Arthur_Dale_Trendall/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Attilâ_İlhan/rank_shift,0.000000,685.000000,0.000000
nodes/http://yago-knowledge.org/resource/Desireé_Cousteau/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Desireé_Cousteau/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Desireé_Cousteau/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/John_Manuel_Cook/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/John_Manuel_Cook/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/John_Manuel_Cook/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Karl_Jakob_Weber/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Karl_Jakob_Weber/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Karl_Jakob_Weber/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Mandy_Mystery_Q1889104/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Mandy_Mystery_Q1889104/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Mandy_Mystery_Q1889104/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Masovian_Voivodeship/rank_shift,0.000000,51.000000,0.000000
nodes/http://yago-knowledge.org/resource/Mayors_for_Peace/rank_shift,0.000000,30.000000,0.000000
nodes/http://yago-knowledge.org/resource/Sofía_Ugarriza_Q62752201/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Sofía_Ugarriza_Q62752201/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Sofía_Ugarriza_Q62752201/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Thomas_Dempster/entropy_weighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Thomas_Dempster/rank_shift,0.000000,0.000000,0.000000
nodes/http://yago-knowledge.org/resource/Thomas_Dempster/unweighted,0.150000,0.150000,0.000000
nodes/http://yago-knowledge.org/resource/Union_of_German_Academies_of_Sciences_and_Humanities/rank_shift,0.000000,211.000000,0.000000
nodes/http://yago-knowledge.org/resource/World_Bank/rank_shift,-30.000000,-30.000000,0.000000
nodes/http://yago-knowledge.org/resource/World_Tourism_Organization/rank_shift,-155.000000,-155.000000,0.000000
