class,predicate,distinct_objects,total_objects,uniqueness
Person,moto2Podiums,26,249,0.104418
Person,nextLink,26,26,1.000000
Person,noContests,26,1518,0.017128
Person,olympicteams,26,698,0.037249
Person,opponentevents,26,26,1.000000
Person,opprank,26,1254,0.020734
Person,prevTruckYear,26,452,0.057522
Person,prevYear,26,57,0.456140
Person,rankLabel,26,95,0.273684
Person,ruPointsb,26,121,0.214876
Person,saLastPoints,26,33,0.787879
Person,season4PlayoffLooseBalls,26,77,0.337662
Person,season5PlayoffLooseBalls,26,78,0.333333
Person,season7Year,26,125,0.208000
Person,seat,26,72,0.361111
Person,serviceyearsLabel,26,632,0.041139
Person,siblings,26,26,1.000000
Person,speaker,26,28,0.928571
Person,spoken,26,77,0.337662
Person,teamwins,26,660,0.039394
Person,widthMetric,26,26,1.000000
Species,chancellor,26,31,0.838710
Species,division,26,2830,0.009187
Species,7pp,26,27,0.962963
Species,7y,26,40,0.650000
Species,ac1Year,26,227,0.114537
Species,bowloutcome,26,3009,0.008641
Species,bsbPodiums,26,36,0.722222
Species,candidate4Percent,26,27,0.962963
Species,christeningPlace,26,30,0.866667
Species,coachdraws,26,886,0.029345
Species,coachplayoffrecord,26,68,0.382353
Species,code,26,1476,0.017615
Species,colorcode,26,27,0.962963
Species,europeanChampionshipAppearances,26,839,0.030989
Species,fdDate,26,327,0.079511
Species,financeEnd,26,30,0.866667
Species,fp,26,50,0.520000
Species,goalsd,26,510,0.050980
Species,ground,26,31,0.838710
Species,hgf,26,57,0.456140
Species,highestAttendance,26,27,0.962963
Species,hofmethod,26,197,0.131980
Species,interiorStart,26,26,1.000000
Species,irlCarTeam,26,28,0.928571
Species,lastArcaWestWin,26,34,0.764706
Species,lifespan,26,26,1.000000
Species,lowestAttendance,26,26,1.000000
Species,magnesiumMg,26,44,0.590909
Species,moto2ActiveYears,26,177,0.146893
Species,moto2Podiums,26,249,0.104418
Species,nextLink,26,26,1.000000
Species,noContests,26,1518,0.017128
Species,olympicteams,26,698,0.037249
Species,opponentevents,26,26,1.000000
Species,opprank,26,1254,0.020734
Species,prevTruckYear,26,452,0.057522
Species,prevYear,26,57,0.456140
Species,rankLabel,26,95,0.273684
Species,ruPointsb,26,121,0.214876
Species,saLastPoints,26,33,0.787879
Species,season4PlayoffLooseBalls,26,77,0.337662
Species,season5PlayoffLooseBalls,26,78,0.333333
Species,season7Year,26,125,0.208000
Species,seat,26,72,0.361111
Species,serviceyearsLabel,26,632,0.041139
Species,siblings,26,26,1.000000
Species,speaker,26,28,0.928571
Species,spoken,26,77,0.337662
Species,teamwins,26,660,0.039394
Species,widthMetric,26,26,1.000000
Star,habitableInner,26,29,0.896552
Star,luminosityVisual,26,26,1.000000
Galaxy,ref,26,26,1.000000
AdministrativeRegion,areaMetro,26,31,0.838710
AdministrativeRegion,jurisdiction,26,1569,0.016571
AdministrativeRegion,areaMetro,26,31,0.838710
AdministrativeRegion,abbreviation,26,34,0.764706
AdministrativeRegion,augdSun,26,47,0.553191
AdministrativeRegion,fish,26,34,0.764706
AdministrativeRegion,house,26,40,0.650000
AdministrativeRegion,incumbentsince,26,52,0.500000
AdministrativeRegion,sepdSun,26,46,0.565217
AdministrativeRegion,sepRecordHighF,26,79,0.329114
AdministrativeRegion,stations,26,33,0.787879
AdministrativeRegion,translitLang,26,590,0.044068
Person,1optionName,25,40,0.625000
Person,address,25,25,1.000000
Person,candidate4Votes,25,26,0.961538
Person,captionLeft,25,26,0.961538
Person,captionRight,25,26,0.961538
Person,careerWinnings,25,25,1.000000
Person,coachyear6start,25,28,0.892857
Person,colwidth,25,1405,0.017794
Person,confChamp,25,26,0.961538
Person,countryCode,25,51,0.490196
Person,danceDate,25,323,0.077399
Person,deaths,25,26,0.961538
Person,elevatedBy,25,136,0.183824
Person,ev,25,38,0.657895
Person,finance,25,31,0.806452
Person,firstArcaEastWin,25,54,0.462963
Person,haircolour,25,143,0.174825
Person,heightMetric,25,25,1.000000
Person,imageWidth,25,40,0.625000
Person,lastArcaWin,25,51,0.490196
Person,lastodifor,25,114,0.219298
Person,line,25,99,0.252525
Person,locality,25,30,0.833333
Person,locationCity,25,25,1.000000
Person,lon,25,25,1.000000
Person,medal,25,256,0.097656
Person,missEarth,25,89,0.280899
Person,nextYear,25,42,0.595238
Person,officePredecessor,25,25,1.000000
Person,photo1a,25,30,0.833333
Person,pmid,25,25,1.000000
Person,refereeyear2start,25,36,0.694444
Person,ruAppearancesb,25,139,0.179856
Person,sa,25,25,1.000000
Person,season11TeamLink,25,74,0.337838
Person,season12PenaltyMinutes,25,48,0.520833
Person,season6PlayoffLooseBalls,25,76,0.328947
Person,season8Year,25,105,0.238095
Person,season9PlayoffLooseBalls,25,60,0.416667
Person,shortConf,25,242,0.103306
Person,skis,25,78,0.320513
Person,slogan,25,25,1.000000
Person,ssLastSeason,25,155,0.161290
Person,tdsrank,25,116,0.215517
Person,territory,25,26,0.961538
Person,titleyears,25,31,0.806452
Species,1optionName,25,40,0.625000
Species,address,25,25,1.000000
Species,candidate4Votes,25,26,0.961538
Species,captionLeft,25,26,0.961538
Species,captionRight,25,26,0.961538
Species,careerWinnings,25,25,1.000000
Species,coachyear6start,25,28,0.892857
Species,confChamp,25,26,0.961538
Species,countryCode,25,51,0.490196
Species,danceDate,25,323,0.077399
Species,deaths,25,26,0.961538
Species,elevatedBy,25,136,0.183824
Species,ev,25,38,0.657895
Species,finance,25,31,0.806452
Species,firstArcaEastWin,25,54,0.462963
Species,haircolour,25,143,0.174825
Species,heightMetric,25,25,1.000000
Species,lastArcaWin,25,51,0.490196
Species,lastodifor,25,114,0.219298
Species,line,25,99,0.252525
Species,locality,25,30,0.833333
Species,locationCity,25,25,1.000000
Species,lon,25,25,1.000000
Species,medal,25,256,0.097656
Species,missEarth,25,89,0.280899
Species,nextYear,25,42,0.595238
Species,officePredecessor,25,25,1.000000
Species,photo1a,25,30,0.833333
Species,pmid,25,25,1.000000
Species,refereeyear2start,25,36,0.694444
Species,ruAppearancesb,25,139,0.179856
Species,sa,25,25,1.000000
Species,season11TeamLink,25,74,0.337838
Species,season12PenaltyMinutes,25,48,0.520833
Species,season6PlayoffLooseBalls,25,76,0.328947
Species,season8Year,25,105,0.238095
Species,season9PlayoffLooseBalls,25,60,0.416667
Species,shortConf,25,242,0.103306
Species,skis,25,78,0.320513
Species,slogan,25,25,1.000000
Species,ssLastSeason,25,155,0.161290
Species,tdsrank,25,116,0.215517
Species,territory,25,26,0.961538
Species,titleyears,25,31,0.806452
ChemicalCompound,book,25,47,0.531915
AdministrativeRegion,archdiocese,25,28,0.892857
AdministrativeRegion,blank4Info,25,26,0.961538
AdministrativeRegion,elevationMin,25,96,0.260417
AdministrativeRegion,fossil,25,27,0.925926
AdministrativeRegion,frameLong,25,25,1.000000
AdministrativeRegion,ne,25,28,0.892857
AdministrativeRegion,note,25,192,0.130208
AdministrativeRegion,officialLangList,25,26,0.961538
AdministrativeRegion,patriarch,25,131,0.190840
AdministrativeRegion,precededBy,25,27,0.925926
AdministrativeRegion,regierungsbezirk,25,177,0.141243
AdministrativeRegion,sealLink,25,26,0.961538
AdministrativeRegion,sepAvgRecordHighF,25,31,0.806452
AdministrativeRegion,yeardSun,25,34,0.735294
Person,prospectLeague,24,709,0.033850
Person,125Podiums,24,204,0.117647
Person,agf,24,56,0.428571
Person,broadFt,24,6871,0.003493
Person,bsbActiveYears,24,35,0.685714
Person,cfldraftedteam,24,579,0.041451
Person,championshipLeague,24,27,0.888889
Person,champwins,24,252,0.095238
Person,clubnat,24,32,0.750000
Person,debut2league,24,1495,0.016054
Person,defendant,24,24,1.000000
Person,draftteam,24,45,0.533333
Person,fibaHofCoach,24,24,1.000000
Person,firstCanadaRace,24,75,0.320000
Person,footMontage,24,29,0.827586
Person,formerName,24,26,0.923077
Person,founders,24,24,1.000000
Person,heightinch,24,1086,0.022099
Person,interiorEnd,24,24,1.000000
Person,isbn,24,99,0.242424
Person,maddhab,24,154,0.155844
Person,moto3Podiums,24,188,0.127660
Person,motoeRaceStarts,24,43,0.558140
Person,nameTranscription,24,25,0.960000
Person,ncaaroundof,24,47,0.510638
Person,odidebutfor,24,125,0.192000
Person,officeSuccessor,24,24,1.000000
Person,oppseed,24,404,0.059406
Person,otherTitle,24,41,0.585366
Person,poll1Final,24,102,0.235294
Person,rd3Team,24,24,1.000000
Person,saRaceWins,24,33,0.727273
Person,season6Shots,24,29,0.827586
Person,season7PlayoffLooseBalls,24,67,0.358209
Person,season9Year,24,95,0.252632
Person,species,24,1953,0.012289
Person,stat3year,24,55,0.436364
Person,teamg,24,43,0.558140
Person,triesc,24,1385,0.017329
Person,turnout,24,24,1.000000
Person,uslaxhofYear,24,43,0.558140
Person,weightclass,24,36,0.666667
Person,whaDraftTeam,24,452,0.053097
Person,z,24,24,1.000000
Species,prospectLeague,24,709,0.033850
Species,125Podiums,24,204,0.117647
Species,agf,24,56,0.428571
Species,broadFt,24,6871,0.003493
Species,bsbActiveYears,24,35,0.685714
Species,cfldraftedteam,24,579,0.041451
Species,championshipLeague,24,27,0.888889
Species,champwins,24,252,0.095238
Species,clubnat,24,32,0.750000
Species,debut2league,24,1495,0.016054
Species,defendant,24,24,1.000000
Species,divisio,24,2239,0.010719
Species,draftteam,24,45,0.533333
Species,fibaHofCoach,24,24,1.000000
Species,firstCanadaRace,24,75,0.320000
Species,footMontage,24,29,0.827586
Species,formerName,24,26,0.923077
Species,founders,24,24,1.000000
Species,heightinch,24,1086,0.022099
Species,interiorEnd,24,24,1.000000
Species,isbn,24,99,0.242424
Species,lat4Deg,24,27,0.888889
Species,lon4Deg,24,27,0.888889
Species,maddhab,24,154,0.155844
Species,moto3Podiums,24,188,0.127660
Species,motoeRaceStarts,24,43,0.558140
Species,nameTranscription,24,25,0.960000
Species,ncaaroundof,24,47,0.510638
Species,odidebutfor,24,125,0.192000
Species,officeSuccessor,24,24,1.000000
Species,oppseed,24,404,0.059406
Species,otherTitle,24,41,0.585366
Species,poll1Final,24,102,0.235294
Species,rd3Team,24,24,1.000000
Species,saRaceWins,24,33,0.727273
Species,season6Shots,24,29,0.827586
Species,season7PlayoffLooseBalls,24,67,0.358209
Species,season9Year,24,95,0.252632
Species,sodiumMg,24,37,0.648649
Species,stat3year,24,55,0.436364
Species,teamg,24,43,0.558140
Species,triesc,24,1385,0.017329
Species,turnout,24,24,1.000000
Species,uslaxhofYear,24,43,0.558140
Species,weightclass,24,36,0.666667
Species,whaDraftTeam,24,452,0.053097
Species,z,24,24,1.000000
Star,appmag1Passband,24,455,0.052747
Galaxy,image,24,24,1.000000
ChemicalCompound,p,24,88,0.272727
AdministrativeRegion,areaBlank1Title,24,61,0.393443
AdministrativeRegion,blankEmblemSize,24,163,0.147239
AdministrativeRegion,borgerligeFelleslister,24,947,0.025343
AdministrativeRegion,labelAngle,24,28,0.857143
AdministrativeRegion,latitude,24,45,0.533333
AdministrativeRegion,parentChurch,24,115,0.208696
AdministrativeRegion,phfs,24,24,1.000000
AdministrativeRegion,representative,24,105,0.228571
AdministrativeRegion,wuu,24,26,0.923077
AdministrativeRegion,xej,24,24,1.000000
Person,whaDraftTeam,23,455,0.050549
Person,125Manufacturers,23,313,0.073482
Person,250Podiums,23,113,0.203540
Person,abbreviation,23,23,1.000000
Person,alliance,23,24,0.958333
Person,bjkcupresult,23,32,0.718750
Person,built,23,24,0.958333
Person,careerEndCoach,23,33,0.696970
Person,careerFootnotes,23,255,0.090196
Person,clupdate,23,82,0.280488
Person,coachwinsa,23,252,0.091270
Person,column,23,38265,0.000601
Person,committee,23,23,1.000000
Person,events,23,23,1.000000
Person,eventsort,23,184,0.125000
Person,explain,23,23,1.000000
Person,firstname,23,23,1.000000
Person,hairColour,23,166,0.138554
Person,hga,23,55,0.418182
Person,k,23,23,1.000000
Person,lastname,23,23,1.000000
Person,lat4Deg,23,26,0.884615
Person,licensePlace,23,25,0.920000
Person,lon4Deg,23,26,0.884615
Person,mark,23,59,0.389831
Person,mmaDecloss,23,2444,0.009411
Person,museum,23,26,0.884615
Person,nscaarank,23,129,0.178295
Person,officialName,23,23,1.000000
Person,pointse,23,181,0.127072
Person,post3note,23,25,0.920000
Person,ruCoachyear1start,23,30,0.766667
Person,ruTriesa,23,323,0.071207
Person,saActiveYears,23,36,0.638889
Person,season10PlayoffLooseBalls,23,40,0.575000
Person,season11PenaltyMinutes,23,62,0.370968
Person,season13Goals,23,42,0.547619
Person,season15LooseBalls,23,24,0.958333
Person,seasonTopscorer,23,28,0.821429
Person,ss300TotalPoints,23,26,0.884615
Person,truckWins,23,774,0.029716
Person,warEnd,23,23,1.000000
Person,warStart,23,23,1.000000
Species,whaDraftTeam,23,455,0.050549
Species,125Manufacturers,23,313,0.073482
Species,250Podiums,23,113,0.203540
Species,abbreviation,23,23,1.000000
Species,alliance,23,24,0.958333
Species,bjkcupresult,23,32,0.718750
Species,built,23,24,0.958333
Species,careerEndCoach,23,33,0.696970
Species,careerFootnotes,23,255,0.090196
Species,clupdate,23,82,0.280488
Species,coachwinsa,23,252,0.091270
Species,column,23,38265,0.000601
Species,committee,23,23,1.000000
Species,events,23,23,1.000000
Species,eventsort,23,184,0.125000
Species,explain,23,23,1.000000
Species,firstname,23,23,1.000000
Species,hairColour,23,166,0.138554
Species,hga,23,55,0.418182
Species,k,23,23,1.000000
Species,lastname,23,23,1.000000
Species,licensePlace,23,25,0.920000
Species,mark,23,60,0.383333
Species,mmaDecloss,23,2444,0.009411
Species,museum,23,26,0.884615
Species,nscaarank,23,129,0.178295
Species,officialName,23,23,1.000000
Species,pointse,23,181,0.127072
Species,post3note,23,25,0.920000
Species,ruCoachyear1start,23,30,0.766667
Species,ruTriesa,23,323,0.071207
Species,saActiveYears,23,36,0.638889
Species,season10PlayoffLooseBalls,23,40,0.575000
Species,season11PenaltyMinutes,23,62,0.370968
Species,season13Goals,23,42,0.547619
Species,season15LooseBalls,23,24,0.958333
Species,seasonTopscorer,23,28,0.821429
Species,ss300TotalPoints,23,26,0.884615
Species,truckWins,23,774,0.029716
Species,warEnd,23,23,1.000000
Species,warStart,23,23,1.000000
Star,data,23,24,0.958333
Star,p,23,28,0.821429
AdministrativeRegion,1y,23,36,0.638889
AdministrativeRegion,2pp,23,23,1.000000
AdministrativeRegion,3a,23,23,1.000000
AdministrativeRegion,bird,23,35,0.657143
AdministrativeRegion,labelColor,23,32,0.718750
AdministrativeRegion,langcode,23,31,0.741935
AdministrativeRegion,nw,23,27,0.851852
AdministrativeRegion,partyterms%23,23,4357,0.005279
AdministrativeRegion,prevName,23,23,1.000000
AdministrativeRegion,votes%25,23,25,0.920000
Person,3loc,22,22,1.000000
Person,8a,22,22,1.000000
Person,absent,22,359,0.061281
Person,baptized,22,22,1.000000
Person,boxLoss,22,386,0.056995
Person,callnumber,22,23,0.956522
Person,cflundraftedyear,22,82,0.268293
Person,championshipList,22,25,0.880000
Person,coachgamesb,22,97,0.226804
Person,coachingawards,22,24,0.916667
Person,convocation,22,255,0.086275
Person,designation,22,137,0.160584
Person,dissolved,22,24,0.916667
Person,draftedround,22,68,0.323529
Person,embed,22,63,0.349206
Person,eyecolour,22,155,0.141935
Person,fromAlbum,22,22,1.000000
Person,latMin,22,27,0.814815
Person,mllTeam,22,102,0.215686
Person,musicVideos,22,96,0.229167
Person,photo1b,22,27,0.814815
Person,pim,22,44,0.500000
Person,playername,22,22,1.000000
Person,previousYear,22,139,0.158273
Person,recordinfo,22,55,0.400000
Person,refname,22,73,0.301370
Person,ruYear5end,22,29,0.758621
Person,sbkPoles,22,234,0.094017
Person,season10Year,22,81,0.271605
Person,season11Year,22,75,0.293333
Person,season13PenaltyMinutes,22,44,0.500000
Person,season14Goals,22,33,0.666667
Person,season1PlayoffLooseBalls,22,66,0.333333
Person,season6Team,22,39,0.564103
Person,stat42value,22,23,0.956522
Person,stat43value,22,23,0.956522
Person,t20idebutyear,22,2755,0.007985
Person,tHk,22,22,1.000000
Person,totalChampRaces,22,22,1.000000
Person,umpwt20idebutyr,22,237,0.092827
Person,wimbledondoublesresult,22,3731,0.005897
Person,yearsInTruck,22,770,0.028571
Species,3loc,22,22,1.000000
Species,8a,22,22,1.000000
Species,absent,22,359,0.061281
Species,baptized,22,22,1.000000
Species,boxLoss,22,386,0.056995
Species,callnumber,22,23,0.956522
Species,cflundraftedyear,22,82,0.268293
Species,championshipList,22,25,0.880000
Species,coachgamesb,22,97,0.226804
Species,coachingawards,22,24,0.916667
Species,convocation,22,255,0.086275
Species,designation,22,137,0.160584
Species,dissolved,22,24,0.916667
Species,draftedround,22,68,0.323529
Species,embed,22,63,0.349206
Species,eyecolour,22,155,0.141935
Species,fromAlbum,22,22,1.000000
Species,latMin,22,27,0.814815
Species,mllTeam,22,102,0.215686
Species,musicVideos,22,96,0.229167
Species,photo1b,22,27,0.814815
Species,pim,22,44,0.500000
Species,playername,22,22,1.000000
Species,previousYear,22,139,0.158273
Species,recordinfo,22,55,0.400000
Species,refname,22,73,0.301370
Species,ruYear5end,22,29,0.758621
Species,sbkPoles,22,234,0.094017
Species,season10Year,22,81,0.271605
Species,season11Year,22,75,0.293333
Species,season13PenaltyMinutes,22,44,0.500000
Species,season14Goals,22,33,0.666667
Species,season1PlayoffLooseBalls,22,66,0.333333
Species,season6Team,22,39,0.564103
Species,stat42value,22,23,0.956522
Species,stat43value,22,23,0.956522
Species,t20idebutyear,22,2755,0.007985
Species,tHk,22,22,1.000000
Species,totalChampRaces,22,22,1.000000
Species,umpwt20idebutyr,22,237,0.092827
Species,wimbledondoublesresult,22,3731,0.005897
Species,yearsInTruck,22,770,0.028571
Star,periargPrimary,22,22,1.000000
Galaxy,gc,22,22,1.000000
AdministrativeRegion,2y,22,34,0.647059
AdministrativeRegion,alternativeLocationMap,22,136,0.161765
AdministrativeRegion,areaTotalHa,22,23,0.956522
AdministrativeRegion,disestablished,22,425,0.051765
AdministrativeRegion,frameLat,22,23,0.956522
AdministrativeRegion,newspaper,22,22,1.000000
AdministrativeRegion,otherpartyNumber,22,955,0.023037
AdministrativeRegion,palgrid,22,27,0.814815
AdministrativeRegion,senterpartiet,22,2300,0.009565
AdministrativeRegion,showflag,22,63,0.349206
AdministrativeRegion,timezone1Location,22,31,0.709677
AdministrativeRegion,tzNote,22,24,0.916667
Person,album1Releasedate,21,21,1.000000
Person,assistantreferee,21,21,1.000000
Person,broadIn,21,6875,0.003055
Person,canlaxhof,21,29,0.724138
Person,cj,21,129,0.162791
Person,coachyearcend,21,26,0.807692
Person,company,21,23,0.913043
Person,creationDate,21,35,0.600000
Person,currentstatus,21,39,0.538462
Person,eyeColour,21,158,0.132911
Person,fightingoutof,21,22,0.954545
Person,frenchopendoublesresult,21,3029,0.006933
Person,heading,21,21,1.000000
Person,initiated,21,21,1.000000
Person,lastt20iyear,21,2545,0.008251
Person,lonMin,21,27,0.777778
Person,medals,21,77,0.272727
Person,mllDraft,21,45,0.466667
Person,motogpActiveYears,21,91,0.230769
Person,navy,21,24,0.875000
Person,post6preceded,21,21,1.000000
Person,refereeStart,21,24,0.875000
Person,ruAppearancesc,21,59,0.355932
Person,runtime,21,27,0.777778
Person,sc,21,533,0.039400
Person,season4GamesPlayed,21,179,0.117318
Person,season8PlayoffLooseBalls,21,48,0.437500
Person,sportCountry,21,45,0.466667
Person,subsect,21,57,0.368421
