class,predicate,distinct_objects,total_objects,uniqueness
Thing,sepRecordLowC,647,12749,0.050749
Species,extra,647,665,0.972932
Q19088,extra,647,665,0.972932
Eukaryote,extra,647,665,0.972932
Thing,firstAscentPerson,646,1357,0.476050
Thing,isolationKm,646,1041,0.620557
Thing,serviceEndYear,645,29412,0.021930
Thing,julHumidity,645,9368,0.068851
Species,serviceEndYear,645,29412,0.021930
Q19088,serviceEndYear,645,29412,0.021930
Eukaryote,serviceEndYear,645,29412,0.021930
Thing,doctoral,644,1066,0.604128
Thing,leader2Type,644,2538,0.253743
Thing,nieces,644,1276,0.504702
Thing,constructionStartDate,643,1416,0.454096
Thing,contributions,643,742,0.866577
Species,league,643,16628,0.038670
Q19088,league,643,16628,0.038670
Eukaryote,league,643,16627,0.038672
Thing,locationMap,642,4816,0.133306
Thing,rangeKm,642,2353,0.272843
Thing,toDate,642,1274,0.503925
Species,contributions,642,739,0.868742
Q19088,contributions,642,739,0.868742
Eukaryote,contributions,642,739,0.868742
Thing,treatment,641,1543,0.415424
Thing,fleet,641,1468,0.436649
Thing,political,641,1677,0.382230
Species,commons,641,1915,0.334726
Q19088,commons,641,1915,0.334726
Eukaryote,commons,641,1915,0.334726
Thing,2001Population,640,681,0.939794
Thing,mayLowF,640,7866,0.081363
Thing,shipBadge,640,1815,0.352617
Thing,augHumidity,639,9376,0.068153
Thing,canonizedDate,639,1548,0.412791
Thing,cards,639,811,0.787916
Thing,classBefore,639,886,0.721219
Thing,nationals,639,1183,0.540152
Thing,aprHighC,638,21515,0.029654
Thing,shipNickname,638,658,0.969605
Thing,skip,638,967,0.659772
Species,cabinet,638,1281,0.498048
Q19088,cabinet,638,1281,0.498048
Eukaryote,cabinet,638,1281,0.498048
Thing,linglist,637,710,0.897183
Thing,welshName,637,648,0.983025
Thing,chaplain,636,642,0.990654
Thing,mayHighF,636,7865,0.080865
Thing,search,636,686,0.927114
Thing,tagline,636,704,0.903409
Species,width,636,18188,0.034968
Q19088,width,636,18186,0.034972
Eukaryote,width,636,18186,0.034972
Thing,trust,635,1092,0.581502
Species,electorate,635,2164,0.293438
Q19088,electorate,635,2164,0.293438
Eukaryote,electorate,635,2164,0.293438
Thing,charge,634,1117,0.567592
Thing,electrified,634,8751,0.072449
Thing,origins,633,744,0.850806
Thing,shipEw,633,1709,0.370392
Species,nationals,633,1167,0.542416
Q19088,nationals,633,1167,0.542416
Eukaryote,nationals,633,1167,0.542416
Species,ffff,632,3948,0.160081
Q19088,ffff,632,3948,0.160081
Eukaryote,ffff,632,3948,0.160081
Thing,2021OccPvtDwell,631,703,0.897582
Thing,sc,631,14106,0.044733
Thing,criminalPenalty,630,1793,0.351366
Thing,junHumidity,629,9378,0.067072
Thing,5Goals,628,649,0.967643
Thing,flagCaption,628,789,0.795944
Thing,designation2Number,627,648,0.967593
Thing,theme,627,775,0.809032
Thing,thesis1Url,627,648,0.967593
Thing,previousYear,626,35434,0.017667
Thing,eliminationHalfLife,625,2049,0.305027
Thing,gender,625,22260,0.028077
Thing,gnis,625,769,0.812744
Thing,latDeg,625,1618,0.386279
Thing,repecId,625,634,0.985804
Species,canonizedDate,625,1494,0.418340
Q19088,canonizedDate,625,1494,0.418340
Eukaryote,canonizedDate,625,1494,0.418340
Thing,groundbreakingDate,624,872,0.715596
Thing,octMeanF,624,5782,0.107921
Thing,partyChange,624,1039,0.600577
Thing,shipSailPlan,624,4286,0.145590
Thing,thirdDriver,624,2107,0.296156
Thing,decommissioned,623,1712,0.363902
Species,skip,623,945,0.659259
Q19088,skip,623,945,0.659259
Eukaryote,skip,623,945,0.659259
Thing,catholicsPercent,622,1271,0.489378
Thing,cflArchive,622,623,0.998395
Thing,sepHumidity,622,9373,0.066361
Thing,2011PopDensity,621,1021,0.608227
Thing,cardinalName,620,623,0.995185
Thing,nameHebrew,620,726,0.853994
Species,cardinalName,620,623,0.995185
Species,thesis1Url,620,641,0.967239
Q19088,cardinalName,620,623,0.995185
Q19088,thesis1Url,620,641,0.967239
Eukaryote,cardinalName,620,623,0.995185
Eukaryote,thesis1Url,620,641,0.967239
Thing,lower,619,879,0.704209
Thing,teamyear,619,2686,0.230454
Species,list,619,2027,0.305377
Species,referee,619,1472,0.420516
Q19088,list,619,2027,0.305377
Q19088,referee,619,1472,0.420516
Eukaryote,list,619,2027,0.305377
Eukaryote,referee,619,1472,0.420516
Thing,licenceNumber,618,10499,0.058863
Thing,closingDate,618,1168,0.529110
Thing,films,618,766,0.806789
Thing,officename,618,771,0.801556
Thing,premierships,618,1930,0.320207
Thing,statlabel,618,68055,0.009081
Thing,fileSize,616,941,0.654623
Thing,fileSize,616,941,0.654623
Thing,shipArmour,616,1457,0.422787
Thing,stat22value,616,1665,0.369970
Species,criminalPenalty,616,1749,0.352201
Q19088,criminalPenalty,616,1749,0.352201
Eukaryote,criminalPenalty,616,1749,0.352201
Thing,lastElectionDate,615,2190,0.280822
Thing,generalManager,615,1387,0.443403
Thing,aprAvgRecordLowF,614,3203,0.191695
Thing,dialingCodes,614,1642,0.373934
Thing,discontinued,614,2473,0.248281
Thing,junHighF,614,7865,0.078067
Thing,metabolism,614,1578,0.389100
Thing,numberOfRooms,614,1469,0.417971
Thing,height,613,1931,0.317452
Thing,homeStation,613,1663,0.368611
Thing,repteam,613,13969,0.043883
Thing,unitedStatesNationalBridgeId,612,619,0.988691
Thing,est,612,3369,0.181656
Thing,ngc,612,929,0.658773
Species,q,612,1780,0.343820
Q19088,q,612,1780,0.343820
Eukaryote,q,612,1780,0.343820
Thing,formerCoach,611,2433,0.251130
Species,formerCoach,611,2433,0.251130
Species,repecId,611,620,0.985484
Species,stat22value,611,1618,0.377627
Q19088,formerCoach,611,2433,0.251130
Q19088,repecId,611,620,0.985484
Q19088,stat22value,611,1618,0.377627
Eukaryote,formerCoach,611,2433,0.251130
Eukaryote,repecId,611,620,0.985484
Eukaryote,stat22value,611,1618,0.377627
Thing,convictionStatus,610,1974,0.309017
Thing,onset,610,1293,0.471771
Thing,yearsactive,610,27918,0.021850
Species,era,610,4464,0.136649
Q19088,era,610,4465,0.136618
Eukaryote,era,610,4465,0.136618
Thing,assetUnderManagement,609,837,0.727599
Thing,designCompany,609,2770,0.219856
Thing,mostrecent,609,794,0.767003
Thing,eligibility,608,792,0.767677
Thing,feed,608,2640,0.230303
Species,second,608,950,0.640000
Species,teamyear,608,2646,0.229781
Q19088,second,608,950,0.640000
Q19088,teamyear,608,2646,0.229781
Eukaryote,second,608,950,0.640000
Eukaryote,teamyear,608,2646,0.229781
Thing,dean,607,664,0.914157
Thing,classAfter,607,796,0.762563
Thing,maxRange,607,861,0.704994
Thing,rd2bTeam,607,913,0.664841
Species,genres,607,1614,0.376084
Q19088,genres,607,1614,0.376084
Eukaryote,genres,607,1614,0.376084
Thing,2001TotalPvtDwell,606,679,0.892489
Thing,areaPercentage,605,2925,0.206838
Species,cflArchive,605,606,0.998350
Q19088,cflArchive,605,606,0.998350
Eukaryote,cflArchive,605,606,0.998350
Thing,principal,604,732,0.825137
Thing,locName,604,631,0.957211
Species,university,604,3938,0.153377
Species,repteam,604,13709,0.044059
Q19088,university,604,3938,0.153377
Q19088,repteam,604,13709,0.044059
Eukaryote,university,604,3938,0.153377
Eukaryote,repteam,604,13709,0.044059
Thing,away,603,10615,0.056806
Thing,octAvgRecordLowF,603,3204,0.188202
Thing,remarks,603,645,0.934884
Thing,derivative,602,1253,0.480447
Thing,vehiclesPerDay,602,872,0.690367
Thing,leagues,602,2515,0.239364
Thing,dSearch,601,613,0.980424
Thing,guidance,601,1087,0.552898
Thing,playoffs,601,3651,0.164612
Thing,populationDensityRank,601,1935,0.310594
Thing,previousNames,601,643,0.934681
Thing,prosite,600,671,0.894188
Species,statlabel,600,66015,0.009089
Species,timestamp,600,601,0.998336
Q19088,statlabel,600,66015,0.009089
Q19088,timestamp,600,601,0.998336
Eukaryote,statlabel,600,66015,0.009089
Eukaryote,timestamp,600,601,0.998336
Thing,saint,599,2265,0.264459
Thing,sisterNewspaper,599,956,0.626569
Species,convictionStatus,598,1931,0.309684
Q19088,convictionStatus,598,1931,0.309684
Eukaryote,convictionStatus,598,1931,0.309684
Thing,rector,597,648,0.921296
Thing,latinName,597,623,0.958266
Thing,lead,597,937,0.637140
Thing,operators,597,1828,0.326586
Thing,prominence,597,798,0.748120
Thing,types,597,665,0.897744
Thing,terrServ,596,2688,0.221726
Thing,winnerVotes,596,616,0.967532
Species,audio,596,676,0.881657
Q19088,audio,596,676,0.881657
Eukaryote,audio,596,676,0.881657
Thing,numberOfDoctoralStudents,595,1028,0.578794
Thing,aprMeanC,595,16716,0.035595
Thing,designation2Date,595,858,0.693473
Thing,passPercent,595,912,0.652412
Thing,hqLocationCountry,594,14639,0.040577
Thing,managers,594,2454,0.242054
Thing,visitorsPercentageChange,593,911,0.650933
Thing,developedInto,593,623,0.951846
Thing,stategov,593,14390,0.041209
Species,lead,593,923,0.642470
Q19088,lead,593,923,0.642470
Eukaryote,lead,593,923,0.642470
Thing,generalSecretary,592,603,0.981758
Thing,goalkeeper,592,719,0.823366
Thing,lengthNotes,592,903,0.655592
Thing,shootout,592,733,0.807640
Thing,depth,591,2251,0.262550
Thing,indivhonour,591,2285,0.258643
Thing,janRecordHighC,591,12789,0.046212
Thing,keyReserve,591,765,0.772549
Thing,marSnowCm,591,1402,0.421541
Species,matches,591,37582,0.015726
Q19088,matches,591,37582,0.015726
Eukaryote,matches,591,37582,0.015726
Thing,width,590,1942,0.303811
Thing,increase,590,639,0.923318
Thing,primaryUser,590,2517,0.234406
Thing,seats3Title,590,2688,0.219494
Thing,dateOfConsecration,589,618,0.953074
Thing,homepasser,589,1086,0.542357
Thing,mayHumidity,589,9372,0.062847
Thing,mayMeanF,589,5782,0.101868
Thing,publications,589,2083,0.282765
Thing,founderName,588,609,0.965517
Thing,numberOfMembers,587,2846,0.206254
Thing,descriptionUrl,587,613,0.957586
Thing,terminus,587,1268,0.462934
Species,third,587,891,0.658810
Q19088,third,587,891,0.658810
Eukaryote,third,587,891,0.658810
Thing,main,586,6052,0.096827
Thing,sentence,586,2339,0.250534
Thing,subfamilia,586,2372,0.247049
Thing,traction,586,1317,0.444951
Species,charge,586,1002,0.584830
Species,subfamilia,586,2372,0.247049
Q19088,charge,586,1002,0.584830
Eukaryote,charge,586,1002,0.584830
Thing,championInSingleFemale,585,1618,0.361557
Thing,apAllPros,585,959,0.610010
Thing,beginyear,585,2150,0.272093
Thing,media,585,970,0.603093
Thing,coat,584,609,0.958949
Q19088,subfamilia,584,2370,0.246414
Eukaryote,subfamilia,584,2370,0.246414
Thing,aprHumidity,583,9364,0.062260
Thing,junLowF,583,7868,0.074098
Thing,reignend,583,769,0.758127
Thing,weightClass,583,12153,0.047972
Thing,2021PopDensity,582,961,0.605619
Thing,cflstatvalue,582,1596,0.364662
Thing,enginePower,582,1121,0.519179
Thing,lcb,582,704,0.826705
Thing,mayHighC,582,21516,0.027050
Thing,winnersShare,582,1333,0.436609
Thing,2001MeanHhIncome,581,627,0.926635
Thing,medication,581,859,0.676368
Thing,sepLowF,581,7867,0.073853
Thing,siteName,581,592,0.981419
Thing,traversed,581,879,0.660978
Species,indivhonour,581,2246,0.258682
Q19088,indivhonour,581,2246,0.258682
Eukaryote,indivhonour,581,2246,0.258682
Thing,blank5InfoSec,580,1035,0.560386
Thing,portal,580,38679,0.014995
Thing,usnwrW,580,681,0.851689
Thing,courtName,579,1266,0.457346
Thing,tr,579,638,0.907524
Thing,previousEditor,578,589,0.981324
Thing,stumpings,578,37306,0.015493
Thing,octLowC,578,21522,0.026856
Thing,archipelago,577,4375,0.131886
Thing,coachingTeam,577,1180,0.488983
Species,country,577,43293,0.013328
Species,3pp,577,1397,0.413028
Q19088,country,577,43293,0.013328
Q19088,3pp,577,1397,0.413028
Eukaryote,country,577,43293,0.013328
Eukaryote,3pp,577,1397,0.413028
Thing,clubList,576,686,0.839650
Thing,hBody,576,2013,0.286140
Thing,moreUsers,576,1476,0.390244
Thing,nextSeries,576,599,0.961603
Thing,reignstart,576,764,0.753927
Thing,auxa,575,1216,0.472862
Thing,seeAlso,575,806,0.713400
Species,stumpings,575,36543,0.015735
Q19088,stumpings,575,36543,0.015735
Eukaryote,stumpings,575,36543,0.015735
Thing,branches,574,719,0.798331
Thing,interiorimage,574,579,0.991364
Thing,regionalScenes,574,962,0.596674
Species,dateOfConsecration,574,602,0.953488
Species,endDate,574,851,0.674501
Q19088,dateOfConsecration,574,602,0.953488
Q19088,endDate,574,851,0.674501
Eukaryote,dateOfConsecration,574,602,0.953488
Eukaryote,endDate,574,851,0.674501
Thing,julHighF,573,7868,0.072827
Thing,wcdebut,573,978,0.585890
Thing,yearLowF,573,4122,0.139010
Species,beginyear,573,2117,0.270666
Q19088,beginyear,573,2117,0.270666
Eukaryote,beginyear,573,2117,0.270666
Thing,arms,572,627,0.912281
Thing,memoryCard,572,1603,0.356831
Thing,pastadmin,572,772,0.740933
Thing,photographer,572,3685,0.155224
Thing,functionalStatus,571,10935,0.052218
Thing,janAvgRecordHighF,571,3198,0.178549
Thing,sepHighF,571,7867,0.072582
Thing,topic,571,19998,0.028553
Thing,patron,570,1053,0.541311
Thing,primemover,570,1316,0.433131
Thing,shipDraught,570,1542,0.369650
Thing,5a,569,700,0.812857
Thing,grandsons,569,1019,0.558391
Thing,octHighC,569,21508,0.026455
Thing,octHumidity,569,9371,0.060719
Thing,originalisbn,569,2415,0.235611
Thing,shield,569,798,0.713033
Thing,mapLegend,568,572,0.993007
Thing,nis,568,570,0.996491
Species,coachingTeam,568,1141,0.497809
Q19088,coachingTeam,568,1141,0.497809
Eukaryote,coachingTeam,568,1141,0.497809
Thing,inaugurated,567,2695,0.210390
Thing,repeater,567,983,0.576806
Thing,sisterSchool,567,602,0.941860
Thing,sportingAffiliations,567,3183,0.178134
Thing,drivetime,566,9772,0.057921
Thing,factory,566,1162,0.487091
Thing,programmeFormat,565,21950,0.025740
Thing,augHighF,565,7865,0.071837
Thing,febAvgRecordHighF,565,3198,0.176673
Thing,higher,565,729,0.775034
Thing,homeStadium,565,1035,0.545894
Thing,revisedText,565,569,0.992970
Thing,spoilt,565,4154,0.136013
Species,cand,565,614,0.920195
Q19088,cand,565,614,0.920195
Eukaryote,cand,565,614,0.920195
Thing,junRecordLowC,564,12750,0.044235
TimeInterval,coachClub,564,1653,0.341198
TimePeriod,coachClub,564,1653,0.341198
Thing,areaBlank1Km,563,596,0.944631
Thing,cardinal,563,1841,0.305812
Thing,homeBest,563,768,0.733073
Thing,list1.,563,925,0.608649
Thing,staticImageAlt,563,610,0.922951
Thing,venues,563,4077,0.138092
Thing,artikel,562,568,0.989437
Thing,bestGoalkeeper,562,913,0.615553
Thing,careerWins,562,771,0.728923
Thing,usvol,562,4136,0.135880
Species,display,562,585,0.960684
Q19088,display,562,585,0.960684
Eukaryote,display,562,585,0.960684
Thing,decAvgRecordHighF,561,3200,0.175313
Thing,pfrcoach,561,562,0.998221
Thing,popServed,561,607,0.924217
Species,cflstatvalue,561,1529,0.366906
Q19088,cflstatvalue,561,1529,0.366906
Eukaryote,cflstatvalue,561,1529,0.366906
Thing,headerCaption,560,3276,0.170940
Thing,similar,559,1609,0.347421
Thing,2006PopDensity,559,852,0.656103
Thing,4p,559,1957,0.285641
Thing,authorlink,559,2104,0.265684
Thing,decRecordHighC,559,12761,0.043805
Thing,districts,559,1218,0.458949
Thing,externalLink,559,565,0.989381
Thing,locoweight,559,922,0.606291
Thing,majorWorks,559,586,0.953925
Thing,cup4Result,558,1558,0.358151
Thing,dateOpened,558,893,0.624860
Thing,heritageDesignation,558,4548,0.122691
Thing,k,558,622,0.897106
Thing,rcb,558,698,0.799427
Species,careerWins,558,764,0.730366
Q19088,careerWins,558,764,0.730366
Eukaryote,careerWins,558,764,0.730366
Thing,disbanded,557,839,0.663886
Thing,deleted,557,1940,0.287113
Thing,psUnitsManuModel,557,977,0.570113
Thing,significantDesign,557,598,0.931438
Thing,statYear,557,7422,0.075047
Thing,ends,556,661,0.841150
Thing,julHighC,556,21517,0.025840
Thing,marHumidity,556,9367,0.059357
Thing,soshots,556,639,0.870110
Thing,yearHighF,556,4125,0.134788
Species,role,556,23563,0.023596
Q19088,role,556,23563,0.023596
Eukaryote,role,556,23563,0.023596
Thing,flagType,555,1302,0.426267
Thing,gate,555,616,0.900974
Thing,predecessorLine,555,736,0.754076
Thing,speciality,555,1437,0.386221
Thing,hospitals,554,661,0.838124
Thing,maxTakeoffWeightLb,554,705,0.785816
Thing,royalHouse,554,1904,0.290966
Thing,successors,554,799,0.693367
Thing,municunit,553,1786,0.309630
Thing,publicTransit,552,860,0.641860
Thing,rev4score,552,14060,0.039260
Thing,sepAvgRecordLowF,552,3204,0.172285
Thing,augRecordLowC,551,12747,0.043226
Thing,ipa,551,802,0.687032
Thing,sqft,551,908,0.606828
Thing,achievements,550,1529,0.359712
Thing,augLowF,550,7866,0.069921
Thing,b,550,6517,0.084395
Thing,junMeanF,550,5782,0.095123
Thing,leader2Title,550,1623,0.338879
Species,majorWorks,550,577,0.953206
Q19088,majorWorks,550,577,0.953206
Eukaryote,majorWorks,550,577,0.953206
Thing,yearOfConstruction,549,61341,0.008950
Thing,febRecordHighC,549,12796,0.042904
Species,winnerVotes,549,567,0.968254
Q19088,winnerVotes,549,567,0.968254
Eukaryote,winnerVotes,549,567,0.968254
Thing,distributingCompany,548,2233,0.245410
Thing,distributingLabel,548,2233,0.245410
Thing,primeMinister,548,1040,0.526923
Thing,alsoKnownAs,548,572,0.958042
Thing,epoch,548,12539,0.043704
Thing,joindissent,548,1861,0.294465
Species,primeMinister,548,1040,0.526923
Q19088,primeMinister,548,1040,0.526923
Eukaryote,primeMinister,548,1040,0.526923
Thing,tractiveeffort,547,1341,0.407905
Species,search,547,568,0.963028
Q19088,search,547,568,0.963028
Eukaryote,search,547,568,0.963028
Thing,lid,546,561,0.973262
Thing,visitordisplay,546,1694,0.322314
Thing,archaeologists,545,615,0.886179
Thing,julRecordLowC,545,12765,0.042695
Thing,photoNotes,545,550,0.990909
Thing,structuralSystem,545,1174,0.464225
Thing,watts,545,3210,0.169782
Species,area,545,1509,0.361166
Q19088,area,545,1509,0.361166
Eukaryote,area,545,1509,0.361166
Thing,council,544,1739,0.312823
Thing,julLowF,544,7868,0.069141
Thing,wrestlingdata,544,546,0.996337
Thing,2016PopDensity,543,934,0.581370
Thing,allocation,543,801,0.677903
Thing,augHighC,543,21501,0.025255
Thing,electedMps,543,683,0.795022
Thing,feastDay,543,5915,0.091801
Thing,organisation,543,674,0.805638
Thing,retiredate,543,1410,0.385106
Thing,written,543,1026,0.529240
Thing,chairperson,542,576,0.940972
Thing,coaCaption,542,897,0.604236
Thing,junHighC,542,21520,0.025186
Thing,frequency,541,15822,0.034193
Thing,aspectRatio,541,1516,0.356860
Thing,deputyminister1Name,541,646,0.837461
Thing,mayAvgRecordLowF,541,3202,0.168957
Thing,shipDraft,541,2215,0.244244
Thing,startPoint,541,582,0.929553
Thing,vicegovernor,541,603,0.897181
Thing,waterbodies,541,604,0.895695
Species,pfrcoach,541,542,0.998155
Species,royalHouse,541,1835,0.294823
Q19088,pfrcoach,541,542,0.998155
Q19088,royalHouse,541,1835,0.294823
Eukaryote,pfrcoach,541,542,0.998155
Eukaryote,royalHouse,541,1835,0.294823
Thing,electoralVote,540,6144,0.087891
Thing,nearestTownOrCity,540,935,0.577540
Thing,toss,540,1579,0.341989
Thing,yearLowC,540,9075,0.059504
Species,height,540,299180,0.001805
Q19088,height,540,299180,0.001805
Eukaryote,height,540,299179,0.001805
Thing,familiaAuthority,539,675,0.798519
Thing,novAvgRecordHighF,539,3199,0.168490
Thing,old,539,3999,0.134784
Thing,staticImage2Caption,539,885,0.609040
Species,familiaAuthority,539,675,0.798519
Species,pastadmin,539,734,0.734332
Species,significantDesign,539,576,0.935764
Q19088,pastadmin,539,734,0.734332
Q19088,significantDesign,539,576,0.935764
Eukaryote,pastadmin,539,734,0.734332
Eukaryote,significantDesign,539,576,0.935764
Thing,sepMeanF,538,5783,0.093031
Thing,translators,538,904,0.595133
Thing,code,537,1453,0.369580
Thing,license,537,11875,0.045221
Thing,hybrid,537,691,0.777135
Thing,totalSeats%25,537,2672,0.200973
Thing,urlname,537,549,0.978142
Thing,worldMark,537,1426,0.376578
Species,cardinal,537,1796,0.298998
Q19088,cardinal,537,1796,0.298998
Eukaryote,cardinal,537,1796,0.298998
Thing,youthWing,536,632,0.848101
Thing,currentRanking,536,1755,0.305413
Thing,rangeMiles,536,1794,0.298774
Thing,secondDriver,535,2089,0.256103
Species,currentRanking,535,1738,0.307825
Species,hybrid,535,688,0.777616
Q19088,currentRanking,535,1738,0.307825
Q19088,hybrid,535,688,0.777616
Eukaryote,currentRanking,535,1738,0.307825
Eukaryote,hybrid,535,688,0.777616
Thing,altcaptain,534,1425,0.374737
Thing,maxSpeedMph,534,2945,0.181324
