class,predicate,distinct_objects,total_objects,uniqueness
Person,onLoanOther,1,1,1.000000
Person,onlyagainst,1,1,1.000000
Person,onlydate,1,1,1.000000
Person,onlyfor,1,1,1.000000
Person,onlyodi,1,2,0.500000
Person,onlyt20i,1,6,0.166667
Person,onlytest,1,2,0.500000
Person,onlyWin,1,1,1.000000
Person,onlyWork,1,1,1.000000
Person,ontheissies,1,1,1.000000
Person,onthissues,1,1,1.000000
Person,ooccupation,1,1,1.000000
Person,openingname,1,1,1.000000
Person,opensecret,1,1,1.000000
Person,operaBlog,1,1,1.000000
Person,oppositionParty,1,1,1.000000
Person,oq,1,21,0.047619
Person,ordainedDate,1,1,1.000000
Person,ordenación,1,1,1.000000
Person,ordinationAsDeacon,1,1,1.000000
Person,ordinationAsPriest,1,1,1.000000
Person,ordinationBy,1,1,1.000000
Person,ordinationDate,1,1,1.000000
Person,ordinationToPriesthood,1,1,1.000000
Person,ordo,1,1,1.000000
Person,orfuallstar,1,1,1.000000
Person,organ,1,1,1.000000
Person,organisationFounded,1,1,1.000000
Person,organisationposition,1,1,1.000000
Person,organizationalInvolvement,1,1,1.000000
Person,organizationFounded,1,1,1.000000
Person,organizationsFounded,1,1,1.000000
Person,organiztion,1,1,1.000000
Person,orgnizations,1,1,1.000000
Person,origen,1,1,1.000000
Person,originallyKnownAs,1,1,1.000000
Person,originalteadem,1,1,1.000000
Person,originalTeam,1,1,1.000000
Person,originCountry,1,1,1.000000
Person,origine,1,1,1.000000
Person,origins'Country,1,1,1.000000
Person,origins,1,1,1.000000
Person,origLangCode,1,1,1.000000
Person,origtag,1,10,0.100000
Person,ornementExtérieur,1,1,1.000000
Person,ornementsExtérieurs,1,1,1.000000
Person,oromiyaCounties,1,1,1.000000
Person,otherActivity,1,1,1.000000
Person,otherAdvisor,1,1,1.000000
Person,otherGrandchildren,1,1,1.000000
Person,otherGuy,1,1,1.000000
Person,otherinfo,1,1,1.000000
Person,otherInformation,1,1,1.000000
Person,otherLanguage,1,9,0.111111
Person,otherNameRaisulUlamaKnownFor,1,1,1.000000
Person,otherNampes,1,1,1.000000
Person,otherNotableStudentsStudents,1,1,1.000000
Person,otherOffices,1,1,1.000000
Person,otherParties,1,1,1.000000
Person,otherPary,1,1,1.000000
Person,otherPositions,1,1,1.000000
Person,otherpost,1,1,1.000000
Person,otherProfession,1,1,1.000000
Person,othersexlink,1,4,0.250000
Person,othersOccupations,1,1,1.000000
Person,otherSource,1,1,1.000000
Person,otherSpelling,1,1,1.000000
Person,othertparty,1,1,1.000000
Person,otherUrl,1,1,1.000000
Person,otherworks,1,1,1.000000
Person,otherxnames,1,1,1.000000
Person,overallGoals,1,1,1.000000
Person,overallrecord,1,1,1.000000
Person,ownedBy,1,1,1.000000
Person,p.o.b,1,1,1.000000
Person,pacificChampionshipsAppearances,1,1,1.000000
Person,padding,1,1,1.000000
Person,paddingBottom,1,1,1.000000
Person,paddingLeft,1,2,0.500000
Person,paddingRight,1,2,0.500000
Person,paddingTop,1,2,0.500000
Person,pageants,1,1,1.000000
Person,pahistoricType,1,1,1.000000
Person,paint,1,5,0.200000
Person,painted,1,1,1.000000
Person,painter,1,1,1.000000
Person,paintingAlignment,1,7,0.142857
Person,pamphlet,1,1,1.000000
Person,pancil,1,1,1.000000
Person,paralympicAppearances,1,2,0.500000
Person,paralympicgolds,1,1,1.000000
Person,paralympicmedals,1,1,1.000000
Person,paralympicteams,1,1,1.000000
Person,paramour,1,1,1.000000
Person,parentagency,1,1,1.000000
Person,parentesco,1,1,1.000000
Person,parentopening,1,1,1.000000
Person,parents'Name,1,1,1.000000
Person,parents(s)_,1,1,1.000000
Person,parentsSiblings,1,1,1.000000
Person,parentUnit,1,1,1.000000
Person,parliamen,1,1,1.000000
Person,parliamentaryGrouping,1,1,1.000000
Person,parnersName,1,1,1.000000
Person,parnter,1,1,1.000000
Person,parti,1,1,1.000000
Person,partialdates,1,11,0.090909
Person,participantSince,1,1,1.000000
Person,partnership,1,1,1.000000
Person,partnersl.,1,1,1.000000
Person,partyColor,1,1,1.000000
Person,partyCrip,1,1,1.000000
Person,partyFound,1,1,1.000000
Person,pary,1,1,1.000000
Person,pastClubs,1,1,1.000000
Person,pastCurrentColor,1,1,1.000000
Person,pasteamsnote,1,1,1.000000
Person,pastGroups,1,1,1.000000
Person,pastLabel%5Ds,1,1,1.000000
Person,pastLabel,1,1,1.000000
Person,pastmembers,1,1,1.000000
Person,pastOccupations,1,1,1.000000
Person,pastPositions,1,1,1.000000
Person,pastProfession,1,1,1.000000
Person,pastschols,1,1,1.000000
Person,pastschool,1,1,1.000000
Person,pastshools,1,1,1.000000
Person,pastShows,1,1,1.000000
Person,pastteamnotes,1,2,0.500000
Person,patner,1,1,1.000000
Person,patronChief,1,1,1.000000
Person,patronSaintOf,1,1,1.000000
Person,paysDeNaissance,1,1,1.000000
Person,paysdorigine,1,1,1.000000
Person,pbClean&jerk,1,1,1.000000
Person,pbSnatch,1,1,1.000000
Person,pbTotal,1,1,1.000000
Person,pcupade,1,1,1.000000
Person,pCupdate,1,1,1.000000
Person,pcuupdate,1,1,1.000000
Person,pd,1,1,1.000000
Person,pdb,1,1,1.000000
Person,pdcWorldCupOfDarts,1,1,1.000000
Person,pdcWorldYouth,1,1,1.000000
Person,peak,1,1,1.000000
Person,peak12f,1,1,1.000000
Person,peak12g,1,1,1.000000
Person,peak12h,1,1,1.000000
Person,peak13c,1,1,1.000000
Person,peak13d,1,1,1.000000
Person,peak13e,1,1,1.000000
Person,peak13f,1,1,1.000000
Person,peak13g,1,1,1.000000
Person,peak13h,1,1,1.000000
Person,peak13i,1,1,1.000000
Person,peak13j,1,1,1.000000
Person,peak14b,1,1,1.000000
Person,peak14f,1,1,1.000000
Person,peak14h,1,1,1.000000
Person,peak15b,1,1,1.000000
Person,peak16c,1,1,1.000000
Person,peak17a,1,1,1.000000
Person,peak17b,1,1,1.000000
Person,peak19a,1,1,1.000000
Person,peak20a,1,1,1.000000
Person,peak2c,1,1,1.000000
Person,peak2d,1,1,1.000000
Person,peak5e,1,1,1.000000
Person,peak5j,1,1,1.000000
Person,peak7j,1,1,1.000000
Person,peakWorldRanking,1,1,1.000000
Person,pemain.html&ei,1,1,1.000000
Person,pencile,1,1,1.000000
Person,penciller,1,5,0.200000
Person,pencils,1,1,1.000000
Person,pennames,1,1,1.000000
Person,penNames,1,1,1.000000
Person,people,1,1,1.000000
Person,peopleLaid,1,1,1.000000
Person,performances,1,1,1.000000
Person,performingLanguage,1,1,1.000000
Person,performingName,1,1,1.000000
Person,periodActive,1,1,1.000000
Person,périodeActive,1,1,1.000000
Person,periods,1,1,1.000000
Person,permission,1,1,1.000000
Person,personal,1,1,1.000000
Person,personalBest(s)_,1,1,1.000000
Person,personalcoach,1,1,1.000000
Person,personalFortune,1,1,1.000000
Person,personalMotto,1,1,1.000000
Person,personalName,1,1,1.000000
Person,personalSite,1,1,1.000000
Person,personalWealth,1,1,1.000000
Person,personName,1,1,1.000000
Person,peso,1,1,1.000000
Person,petName,1,1,1.000000
Person,pfam,1,1,1.000000
Person,pfamClan,1,1,1.000000
Person,ph.dMaster,1,1,1.000000
Person,phdAdvisor,1,1,1.000000
Person,phdAlmaMater,1,1,1.000000
Person,phdStudents,1,1,1.000000
Person,phoneNo,1,1,1.000000
Person,phoneNumber,1,1,1.000000
Person,photo©_,1,1,1.000000
Person,photo1a,1,2,0.500000
Person,photo1b,1,2,0.500000
Person,photo1c,1,2,0.500000
Person,photo2b,1,1,1.000000
Person,photo3a,1,1,1.000000
Person,photo3b,1,1,1.000000
Person,photocaption,1,1,1.000000
Person,photoCaption,1,1,1.000000
Person,photoSize,1,1,1.000000
Person,physicalAttributes,1,1,1.000000
Person,physique,1,1,1.000000
Person,picSize,1,2,0.500000
Person,pieDeImagen,1,1,1.000000
Person,pim,1,1,1.000000
Person,pinyinname,1,1,1.000000
Person,pixel,1,1,1.000000
Person,plaaceofburialLabel,1,1,1.000000
Person,placeActually,1,1,1.000000
Person,placebirth,1,1,1.000000
Person,placeBirth,1,1,1.000000
Person,placeburial,1,2,0.500000
Person,placeBurial,1,1,1.000000
Person,placeDate,1,1,1.000000
Person,placeifburialLabel,1,2,0.500000
Person,placeofburial+label,1,1,1.000000
Person,placeofburiallabel,1,2,0.500000
Person,placeOfBurialLabel,1,19,0.052632
Person,placeofburialLanel,1,1,1.000000
Person,placeofburiedness,1,1,1.000000
Person,placeOfEpiscopalOrdination,1,1,1.000000
Person,placeOfLastRites,1,2,0.500000
Person,placeofresidencel,1,1,1.000000
Person,placeofrest,1,1,1.000000
Person,placeOfStudy,1,1,1.000000
Person,placeofurialLabel,1,1,1.000000
Person,placeOfWork,1,1,1.000000
Person,placeRested,1,1,1.000000
Person,placofburial,1,1,1.000000
Person,placofburialLabel,1,1,1.000000
Person,plain,1,2,0.500000
Person,plainlink,1,23,0.043478
Person,plane1Crew,1,1,1.000000
Person,plane1Destination,1,1,1.000000
Person,plane1Fatalities,1,1,1.000000
Person,plane1Operator,1,1,1.000000
Person,plane1Origin,1,1,1.000000
Person,plane1Type,1,1,1.000000
Person,plane2Crew,1,1,1.000000
Person,plane2Operator,1,1,1.000000
Person,plane2Survivors,1,1,1.000000
Person,plane2Type,1,1,1.000000
Person,play'sFor,1,1,1.000000
Person,play2ername,1,1,1.000000
Person,playedForRailways,1,1,1.000000
Person,playerNumber,1,1,1.000000
Person,playersPositions,1,1,1.000000
Person,playingPositions,1,1,1.000000
Person,playingRole,1,1,1.000000
Person,playingTeams,1,1,1.000000
Person,playingYear,1,1,1.000000
Person,playlist,1,1,1.000000
Person,playoffwinner,1,1,1.000000
Person,pleasureTreasureVideo+AllSingleClips%3Cnowiki%3E_,1,1,1.000000
Person,plsaceofburial,1,1,1.000000
Person,plyername,1,1,1.000000
Person,pname,1,1,1.000000
Person,podiumFinishes,1,1,1.000000
Person,podums,1,1,1.000000
Person,poem,1,1,1.000000
Person,poemlink,1,1,1.000000
Person,poetryBooks,1,1,1.000000
Person,pointc,1,1,1.000000
Person,pointsg,1,1,1.000000
Person,pojborn,1,1,1.000000
Person,pojcourtesy,1,1,1.000000
Person,pojpen,1,1,1.000000
Person,polaceofburialLabel,1,1,1.000000
Person,polePositions,1,1,1.000000
Person,poles(%231Qualifiers)_,1,1,1.000000
Person,policeEnd,1,1,1.000000
Person,policerank,1,1,1.000000
Person,policeStart,1,1,1.000000
Person,politicalAdvisor(s)_,1,1,1.000000
Person,politicalAllegiance,1,1,1.000000
Person,politicalAssociation,1,1,1.000000
Person,politicalOarty,1,1,1.000000
Person,politicalOrganisationy,1,1,1.000000
Person,politicalparty,1,1,1.000000
Person,politicalView,1,1,1.000000
Person,politicalyearsactive,1,1,1.000000
Person,politicianPriority,1,1,1.000000
Person,politicianWorkGroup,1,1,1.000000
Person,popularAs,1,1,1.000000
Person,popularname,1,1,1.000000
Person,popularSlogan,1,1,1.000000
Person,populationTotal,1,1,1.000000
Person,port.hu,1,1,1.000000
Person,portageCounty,1,1,1.000000
Person,portfolios,1,1,1.000000
Person,portion,1,1,1.000000
Person,portla,1,1,1.000000
Person,portrayers,1,1,1.000000
Person,posiçãoEmCampo,1,1,1.000000
Person,posicion,1,1,1.000000
Person,s,1,1,1.000000
Person,"position1,Position2,Position3,Position4,&Position",1,1,1.000000
Person,positionAndStyle,1,1,1.000000
Person,positionInGovernment,1,1,1.000000
Person,positionInTheParty,1,1,1.000000
Person,positionOrQuorum,1,2,0.500000
Person,positionsHeld,1,1,1.000000
Person,positiveInfluences,1,1,1.000000
Person,post7note,1,1,1.000000
Person,post9followed,1,1,1.000000
Person,post9preceded,1,1,1.000000
Person,post9years,1,1,1.000000
Person,postcognomevirgola,1,1,1.000000
Person,postdoc,1,1,1.000000
Person,postdoctoral,1,1,1.000000
Person,postdoctoralAdviser,1,1,1.000000
Person,postdoctoralAdvisor(s)_,1,1,1.000000
Person,postdoctoralSponsor,1,1,1.000000
Person,postDoctorate,1,1,1.000000
Person,postgrad,1,1,1.000000
Person,postgraduate,1,1,1.000000
Person,postGraduateDegree,1,1,1.000000
Person,posthumousname,1,1,1.000000
Person,posthumousNameFull,1,1,1.000000
Person,posthumousNameShort,1,1,1.000000
Person,postnationality,1,1,1.000000
Person,posts,1,1,1.000000
Person,postscript,1,1,1.000000
Person,power(s)_,1,1,1.000000
Person,abilities,1,1,1.000000
Person,powersAnd,1,1,1.000000
Person,pozicija,1,1,1.000000
Person,practiceLocation,1,1,1.000000
Person,practised,1,1,1.000000
Person,praisename,1,1,1.000000
Person,prayerOf,1,1,1.000000
Person,preccedor,1,1,1.000000
Person,precededed,1,1,1.000000
Person,precedesor,1,1,1.000000
Person,preceptor,1,1,1.000000
Person,predacessor,1,1,1.000000
Person,predeccesor,1,1,1.000000
Person,prédécesseur,1,1,1.000000
Person,predecesso1r,1,1,1.000000
Person,predecesso2r,1,1,1.000000
Person,predecesso3r,1,1,1.000000
Person,predecessor%25_,1,1,1.000000
Person,predecessort,1,1,1.000000
Person,predecesssor,1,1,1.000000
Person,predoctoralAdvisor,1,1,1.000000
Person,predtart,1,1,1.000000
Person,pref,1,1,1.000000
Person,preferedfoot,1,2,0.500000
Person,preferredName,1,1,1.000000
Person,prelature,1,1,1.000000
Person,preName,1,1,1.000000
Person,preOrderName,1,1,1.000000
Person,prep,1,1,1.000000
Person,presecessor,1,1,1.000000
Person,presentcommands,1,1,1.000000
Person,presentGirlfriend,1,1,1.000000
Person,presentlyLiving,1,1,1.000000
Person,presentlyStaying,1,1,1.000000
Person,presentResidence,1,1,1.000000
Person,presentStatus,1,1,1.000000
Person,presentYear,1,1,1.000000
Person,presidentBjpDelhiState,1,1,1.000000
Person,presidentOfIcc,1,1,1.000000
Person,presidingBishopOf,1,1,1.000000
Person,presidingofficer,1,9,0.111111
Person,presntResidence,1,1,1.000000
Person,pretender,1,1,1.000000
Person,prevCupYear,1,1,1.000000
Person,previousAssignments,1,1,1.000000
Person,previousBands,1,1,1.000000
Person,previousclub,1,1,1.000000
Person,previousClub,1,1,1.000000
Person,previousCoaches,1,1,1.000000
Person,previouscommands,1,1,1.000000
Person,previousMarriages,1,1,1.000000
Person,previousNationalSquads,1,1,1.000000
Person,previousPosts,1,1,1.000000
Person,previousProfession,1,1,1.000000
Person,previousResidence,1,1,1.000000
Person,previousRestaurants,1,1,1.000000
Person,previousTitle,1,1,1.000000
Person,previousWork,1,1,1.000000
Person,prevIrlPos,1,1,1.000000
Person,previuosPost,1,1,1.000000
Person,prevrestaurants,1,1,1.000000
Person,prevseason,1,1,1.000000
Person,prevSerie,1,1,1.000000
Person,prezime,1,1,1.000000
Person,prfession,1,1,1.000000
Person,prieminister,1,1,1.000000
Person,priestlyOrdination,1,1,1.000000
Person,primary,1,1,1.000000
Person,primaryEducation,1,1,1.000000
Person,primerAño,1,1,1.000000
Person,priminister,1,1,1.000000
Person,principal,1,1,1.000000
Person,prisonerofwar,1,1,1.000000
Person,prisonHeld,1,1,1.000000
Person,prisonNumber,1,1,1.000000
Person,prizeMoney,1,1,1.000000
Person,proBeachVolleyball,1,1,1.000000
Person,proBeachVolleyballWins,1,1,1.000000
Person,proBeachVolleyballYears,1,1,1.000000
Person,probowl,1,1,1.000000
Person,proclamación,1,1,1.000000
Person,proclamation,1,1,1.000000
Person,product,1,1,1.000000
Person,profesion,1,1,1.000000
Person,professed,1,1,1.000000
Person,professedVows,1,1,1.000000
Person,profession(s)_,1,2,0.500000
Person,professionalExperience,1,1,1.000000
Person,professionalName,1,1,1.000000
Person,professionalSince,1,2,0.500000
Person,professionn,1,1,1.000000
Person,professor,1,1,1.000000
Person,professorEmeritus,1,1,1.000000
Person,profile.,1,1,1.000000
Person,programmingLanguage(default)_,1,1,1.000000
Person,programmingLanguage,1,1,1.000000
Person,promajors,1,64,0.015625
Person,promoted,1,5,0.200000
Person,pronnounce,1,1,1.000000
Person,propellant,1,1,1.000000
Person,property,1,2,0.500000
Person,proportion,1,1,1.000000
Person,proposedTo,1,1,1.000000
Person,prosite,1,1,1.000000
Person,prospectLeague,1,1,1.000000
Person,protourrank,1,1,1.000000
Person,provost,1,1,1.000000
Person,prpresident,1,1,1.000000
Person,ps,1,1,1.000000
Person,pseudoName,1,1,1.000000
Person,pseudonym(s)_,1,1,1.000000
Person,psrty,1,1,1.000000
Person,psupdate,1,1,1.000000
Person,pubicHair,1,1,1.000000
Person,publicationDate,1,1,1.000000
Person,publicationPlace,1,1,1.000000
Person,publicutil,1,1,1.000000
Person,publicutilEnd,1,1,1.000000
Person,publicutilStart,1,1,1.000000
Person,publishers,1,1,1.000000
Person,publisherWebsite,1,1,1.000000
Person,publishingPeriod,1,1,1.000000
Person,pupils,1,1,1.000000
Person,pushpinLabelPosition,1,2,0.500000
Person,putativeFather,1,1,1.000000
Person,px,1,1,1.000000
Person,pxImagesize,1,1,1.000000
Person,qalifa,1,1,1.000000
Person,qclass,1,1,1.000000
Person,qr,1,2,0.500000
Person,qualified,1,1,1.000000
Person,qualifier,1,1,1.000000
Person,quarterly,1,2,0.500000
Person,quiet,1,4,0.250000
Person,quora,1,1,1.000000
Person,quotations,1,1,1.000000
Person,quotes,1,1,1.000000
Person,raceNumber,1,1,1.000000
Person,racePodiums,1,1,1.000000
Person,racePoles,1,1,1.000000
Person,raceStarts,1,1,1.000000
Person,raceWinPercentage,1,1,1.000000
Person,racingAircraft,1,1,1.000000
Person,racingBest,1,1,1.000000
Person,racingnumber,1,1,1.000000
Person,racingNumber,1,1,1.000000
Person,radicalChampionships,1,1,1.000000
Person,radicalRacing,1,1,1.000000
Person,rainFall,1,1,1.000000
Person,raining,1,1,1.000000
Person,GrewUp,1,1,1.000000
Person,rajsabhaTerm,1,1,1.000000
Person,rani,1,1,1.000000
Person,position,1,1,1.000000
Person,rankin,1,1,1.000000
Person,rankingInBulgaria,1,1,1.000000
Person,rankingInTheWorld,1,1,1.000000
Person,raNtupdate,1,1,1.000000
Person,rapidRating,1,1,1.000000
Person,ratedAt,1,1,1.000000
Person,ratifier,1,1,1.000000
Person,rbNat,1,1,1.000000
Person,rcbNat,1,1,1.000000
Person,rcf,1,1,1.000000
Person,rcmNat,1,1,1.000000
Person,rd1Score01Agg,1,1,1.000000
Person,rd1Score02Agg,1,1,1.000000
Person,rd1Score03Agg,1,1,1.000000
Person,rd1Score04Agg,1,1,1.000000
Person,rd1Score05Agg,1,1,1.000000
Person,rd1Score06Agg,1,1,1.000000
Person,rd1Score07Agg,1,1,1.000000
Person,rd1Score08Agg,1,1,1.000000
Person,rd1Score1Agg,1,1,1.000000
Person,rd1Score2Agg,1,1,1.000000
Person,rd1Score3Agg,1,1,1.000000
Person,rd1Score4Agg,1,1,1.000000
Person,rd1Score5Agg,1,1,1.000000
Person,rd1Score6Agg,1,1,1.000000
Person,rd1Score7Agg,1,1,1.000000
Person,rd1Score8Agg,1,1,1.000000
Person,rd1Team1bg,1,1,1.000000
Person,rd2Score01Agg,1,1,1.000000
Person,rd2Score02Agg,1,1,1.000000
Person,rd2Score03Agg,1,1,1.000000
Person,rd2Score04Agg,1,1,1.000000
Person,rd2Score1Agg,1,1,1.000000
Person,rd2Score2Agg,1,1,1.000000
Person,rd2Score3Agg,1,1,1.000000
Person,rd2Score4Agg,1,1,1.000000
Person,rd2Team1bg,1,1,1.000000
Person,rd3Score01Agg,1,1,1.000000
Person,rd3Score02Agg,1,1,1.000000
Person,re,1,1,1.000000
Person,re6sidence,1,1,1.000000
Person,reachIn.,1,1,1.000000
Person,reaffirmed,1,1,1.000000
Person,reaffirmedBy,1,1,1.000000
Person,realAge,1,1,1.000000
Person,realatives,1,1,1.000000
Person,realName(s)_,1,1,1.000000
Person,reaon,1,1,1.000000
Person,reappearance,1,1,1.000000
Person,reasonofdeath,1,1,1.000000
Person,reasonOfDeath,1,1,1.000000
Person,recent,1,1,1.000000
Person,recentDutyStations,1,1,1.000000
Person,recentWorks,1,1,1.000000
Person,recognizedAs,1,1,1.000000
Person,recordAsiaIndividualPursuit4Km,1,1,1.000000
Person,recordedBy,1,1,1.000000
Person,recording,1,1,1.000000
Person,recordingLabel,1,1,1.000000
Person,recordlabel,1,1,1.000000
Person,recordLocation,1,1,1.000000
Person,recordTemplate,1,1,1.000000
Person,red,1,1,1.000000
Person,redidence,1,1,1.000000
Person,reEnergizedBy,1,1,1.000000
Person,reer,1,1,1.000000
Person,refereeyear5end,1,1,1.000000
Person,referredBy,1,1,1.000000
Person,reg.Electors,1,1,1.000000
Person,regiment,1,1,1.000000
Person,regin,1,1,1.000000
Person,reginaAlsoLinedOutForTheIrishShintyTeamWhichDefeatedScotlandInOctober2010ReginaHasAlsoPlayedForLeinsterInThePastInTheInterProvincialGaelLinnCompetitionsImage,1,1,1.000000
Person,reginaLinedOutAtFullBackForTheIrishShintyTeamWhichDefeatedScotlandInOctober2010Province,1,1,1.000000
Person,regionalCupApps,1,1,1.000000
Person,regionalCupBest,1,1,1.000000
Person,regionalCupFirst,1,1,1.000000
Person,regionalName,1,1,1.000000
Person,regions,1,1,1.000000
Person,regionServed,1,1,1.000000
Person,registerOfDeeds,1,1,1.000000
Person,registration,1,1,1.000000
Person,registrationNo.,1,1,1.000000
Person,reighType,1,1,1.000000
Person,reigion,1,1,1.000000
Person,reign2Type,1,2,0.500000
Person,reign3Type,1,1,1.000000
Person,reigning,1,1,1.000000
Person,reinado,1,1,1.000000
Person,reired,1,1,1.000000
Person,relaName,1,1,1.000000
Person,relatedacts,1,1,1.000000
Person,relationshipstatus,1,1,1.000000
Person,relativesCauseOfDeath,1,1,1.000000
Person,relatvies,1,1,1.000000
Person,release,1,1,1.000000
Person,releaseNumber,1,1,1.000000
Person,relegated,1,8,0.125000
Person,relgion,1,1,1.000000
Person,relics,1,1,1.000000
Person,reliefs,1,1,1.000000
Person,religin,1,1,1.000000
Person,religio,1,1,1.000000
Person,religiousBelief(s)_,1,1,1.000000
Person,religiousview,1,1,1.000000
Person,religiousView,1,1,1.000000
Person,relitives,1,1,1.000000
Person,remark,1,1,1.000000
Person,repigion,1,1,1.000000
Person,replaceability,1,1,1.000000
Person,replacing,1,1,1.000000
Person,representatives,1,1,1.000000
Person,republic,1,1,1.000000
Person,repUpdate,1,1,1.000000
Person,reputation,1,1,1.000000
Person,resdence,1,1,1.000000
Person,researchAssociates,1,1,1.000000
Person,researchInterests,1,1,1.000000
Person,researchStudents,1,1,1.000000
Person,residence.,1,1,1.000000
Person,residenceAddress,1,1,1.000000
Person,residencr,1,1,1.000000
Person,residesAt,1,1,1.000000
Person,resignationDate,1,1,1.000000
Person,resingplace,1,1,1.000000
Person,resingPlace,1,1,1.000000
Person,resisdence,1,1,1.000000
Person,restaurant(s)_,1,1,1.000000
Person,restiingPlace,1,1,1.000000
Person,resting+place,1,1,1.000000
Person,restingDate,1,1,1.000000
Person,restingHe,1,1,1.000000
Person,restingPlaceLabel,1,1,1.000000
Person,restingplacelatd,1,1,1.000000
Person,restingPlate,1,1,1.000000
Person,resurrection,1,1,1.000000
Person,retied,1,1,1.000000
Person,retiored,1,1,1.000000
Person,retiredBishopOf,1,1,1.000000
Person,retiredDate,1,1,1.000000
Person,retiree,1,1,1.000000
Person,retirementyear,1,1,1.000000
Person,retited,1,1,1.000000
Person,retried,1,1,1.000000
Person,reupdate,1,1,1.000000
Person,rev6score,1,1,1.000000
Person,reverse,1,1,1.000000
Person,revhep,1,1,1.000000
Person,revisedromanization,1,1,1.000000
Person,rh,1,1,1.000000
Person,riderType,1,1,1.000000
Person,rightCardinalName,1,1,1.000000
Person,rights,1,3,0.333333
Person,riligion,1,1,1.000000
Person,rite,1,1,1.000000
Person,ritired,1,1,1.000000
Person,rlCoachupdate,1,1,1.000000
Person,rlCurrentclub,1,3,0.333333
Person,rlGoals,1,1,1.000000
Person,rlTries,1,1,1.000000
Person,rmlTeam,1,1,1.000000
Person,road,1,1,1.000000
Person,roadabr,1,1,1.000000
Person,roleModel,1,1,1.000000
Person,rollover,1,1,1.000000
Person,romanCatholicFeastDay,1,1,1.000000
Person,rookieOfTheYear,1,1,1.000000
Person,rookieWins,1,1,1.000000
Person,ropBackground,1,1,1.000000
Person,rotoruaElectorateOffice,1,1,1.000000
Person,round1Pick,1,1,1.000000
Person,roundsBoxed,1,1,1.000000
Person,roundTowersClyears,1,1,1.000000
Person,rover,1,1,1.000000
Person,row11At,1,1,1.000000
Person,row11Lift,1,1,1.000000
Person,row11Shift,1,1,1.000000
Person,row11Text,1,1,1.000000
Person,row12At,1,1,1.000000
Person,row12Lift,1,1,1.000000
Person,row12Shift,1,1,1.000000
Person,row13At,1,1,1.000000
Person,row13Lift,1,1,1.000000
Person,row13Shift,1,1,1.000000
Person,row14At,1,1,1.000000
Person,row14Lift,1,1,1.000000
Person,row14Shift,1,1,1.000000
Person,row14Text,1,1,1.000000
Person,row15At,1,1,1.000000
Person,row15Lift,1,1,1.000000
Person,row15Shift,1,1,1.000000
Person,row15Text,1,1,1.000000
Person,row21Color,1,1,1.000000
Person,row21Text,1,1,1.000000
Person,row21To,1,1,1.000000
Person,row22Color,1,1,1.000000
Person,row22Text,1,1,1.000000
Person,row22To,1,1,1.000000
Person,row23Color,1,1,1.000000
Person,row23Text,1,1,1.000000
Person,row23To,1,1,1.000000
Person,row24Color,1,1,1.000000
Person,row24Text,1,1,1.000000
Person,row24To,1,1,1.000000
Person,row25Color,1,1,1.000000
Person,row25Text,1,1,1.000000
Person,row25To,1,1,1.000000
Person,row2Bordertop,1,1,1.000000
Person,row2Height,1,1,1.000000
Person,rowspan,1,1,1.000000
Person,royalTitle,1,2,0.500000
Person,royalTitles,1,3,0.333333
Person,rps,1,1,1.000000
Person,rrb,1,1,1.000000
Person,rt,1,54,0.018519
Person,rtgs,1,1,1.000000
Person,ru,1,2,0.500000
Person,ruAmateurpoints,1,1,1.000000
Person,ruAmUpdate,1,1,1.000000
Person,rubbers,1,1,1.000000
Person,rubrik,1,8,0.125000
Person,ruck,1,1,1.000000
Person,ruckrover,1,1,1.000000
Person,ruCliubupdate,1,1,1.000000
Person,ruClubnumber,1,1,1.000000
Person,ruClubuopdate,1,1,1.000000
Person,ruClubupate,1,1,1.000000
Person,ruClubupdates,1,1,1.000000
Person,ruCoachdraws,1,3,0.333333
Person,ruCoachteamc,1,1,1.000000
Person,ruCoachteamd,1,1,1.000000
Person,ruCoachteame,1,1,1.000000
Person,ruCoachyear2aend,1,1,1.000000
Person,ruCoachyear3end,1,1,1.000000
Person,ruCoachyear4end,1,1,1.000000
Person,ruCoachyearcend,1,1,1.000000
Person,ruCoachyearcstart,1,1,1.000000
Person,ruCoachyeardend,1,1,1.000000
Person,ruCoachyeardstart,1,1,1.000000
Person,ruCoachyeareend,1,1,1.000000
Person,ruCoachyearestart,1,1,1.000000
Person,ruCupdate,1,1,1.000000
Person,ruFieldgoalsc,1,7,0.142857
Person,ruFieldgoalsd,1,3,0.333333
Person,ruFifteensnationalyears,1,1,1.000000
Person,ruFirst,1,1,1.000000
Person,rugbyTeams,1,1,1.000000
Person,rugbyUnionClub,1,1,1.000000
Person,ruGoalsd,1,3,0.333333
Person,ruGoalse,1,3,0.333333
Person,ruJuniorclubs,1,1,1.000000
Person,rule,1,1,1.000000
Person,ruNationalcaps(points)_,1,1,1.000000
Person,ruNationalteams,1,1,1.000000
Person,ruNationalteamupdate,1,1,1.000000
Person,ruNationalYears,1,1,1.000000
Person,ruNatupdate,1,1,1.000000
Person,runnerName,1,1,1.000000
Person,runningMate,1,1,1.000000
Person,ruoliattuali,1,1,1.000000
Person,ruProvincecaps(points)_,1,1,1.000000
Person,ruRepcaps(points)_,1,1,1.000000
Person,ruReupdate,1,3,0.333333
Person,ruRugbySuperLeagueYears,1,1,1.000000
